"","cell","year"
"27714",56962,2020
"27715",56968,2018
"27716",56969,2018
"27717",56971,2020
"27718",56678,2021
"27719",56679,2021
"27720",56984,2021
"27721",56985,2021
"27722",56986,2021
"27723",56999,2012
"27724",57000,2012
"27725",57305,2012
"27726",57306,2012
"27727",56999,2018
"27728",56999,2019
"27729",56999,2021
"27730",56999,2024
"27731",57001,2012
"27732",56999,2013
"27733",57000,2013
"27734",57000,2015
"27735",57001,2015
"27736",57306,2015
"27737",57000,2016
"27738",57306,2016
"27739",57000,2017
"27740",57306,2017
"27741",57000,2021
"27742",57306,2021
"27743",57000,2022
"27744",57306,2022
"27745",57000,2024
"27746",57001,2013
"27747",57002,2013
"27748",57001,2014
"27749",57001,2017
"27750",57000,2018
"27751",57001,2018
"27752",57002,2018
"27753",57001,2020
"27754",57002,2020
"27755",57001,2021
"27756",57002,2021
"27757",57001,2022
"27758",56696,2019
"27759",56697,2019
"27760",57001,2019
"27761",57002,2019
"27762",57003,2019
"27763",56696,2021
"27764",56697,2021
"27765",57003,2021
"27766",57002,2023
"27767",56698,2021
"27768",57004,2021
"27769",56697,2023
"27770",56698,2023
"27771",57003,2023
"27772",57004,2023
"27773",57009,2023
"27774",56704,2024
"27775",57010,2024
"27776",57011,2017
"27777",57012,2021
"27778",57030,2016
"27779",56724,2021
"27780",57030,2021
"27781",57030,2022
"27782",57336,2022
"27783",57336,2023
"27784",57032,2018
"27785",57336,2020
"27786",57337,2020
"27787",57031,2021
"27788",57032,2021
"27789",57031,2022
"27790",57032,2022
"27791",57032,2019
"27792",56730,2023
"27793",56731,2023
"27794",57036,2023
"27795",57037,2023
"27796",57038,2018
"27797",57038,2022
"27798",57038,2024
"27799",57060,2021
"27800",57060,2022
"27801",57060,2023
"27802",56774,2019
"27803",57080,2019
"27804",57081,2019
"27805",57081,2021
"27806",57082,2021
"27807",57082,2020
"27808",57388,2020
"27809",57106,2011
"27810",57106,2012
"27811",57107,2012
"27812",57106,2018
"27813",57106,2022
"27814",57107,2022
"27815",57106,2014
"27816",57107,2014
"27817",57412,2014
"27818",57413,2014
"27819",57107,2019
"27820",57133,2014
"27821",57138,2014
"27822",57138,2017
"27823",57138,2019
"27824",57138,2020
"27825",57269,2013
"27826",57270,2013
"27827",57575,2013
"27828",57576,2013
"27829",57271,2021
"27830",57272,2021
"27831",57271,2023
"27832",57272,2023
"27833",57272,2012
"27834",56966,2013
"27835",57272,2013
"27836",57273,2013
"27837",56966,2015
"27838",57272,2015
"27839",57273,2015
"27840",57272,2018
"27841",57271,2019
"27842",57272,2019
"27843",57282,2024
"27844",56996,2022
"27845",57302,2022
"27846",57302,2016
"27847",57303,2016
"27848",57303,2024
"27849",57306,2013
"27850",57314,2019
"27851",57315,2019
"27852",57317,2024
"27853",57336,2013
"27854",57337,2013
"27855",57336,2016
"27856",57338,2012
"27857",57644,2012
"27858",57338,2018
"27859",57644,2018
"27860",57338,2021
"27861",57338,2022
"27862",57644,2022
"27863",57338,2023
"27864",57644,2023
"27865",57364,2015
"27866",57364,2018
"27867",57365,2019
"27868",57366,2023
"27869",57394,2016
"27870",57700,2016
"27871",57405,2012
"27872",57440,2021
"27873",57441,2021
"27874",57747,2021
"27875",57593,2016
"27876",57594,2016
"27877",57899,2016
"27878",57900,2016
"27879",57593,2018
"27880",57594,2018
"27881",57899,2018
"27882",57900,2018
"27883",57643,2011
"27884",57339,2012
"27885",57645,2012
"27886",57338,2013
"27887",57339,2013
"27888",57644,2013
"27889",57645,2013
"27890",57338,2014
"27891",57339,2014
"27892",57644,2014
"27893",57645,2014
"27894",57644,2015
"27895",57645,2015
"27896",57644,2017
"27897",57645,2017
"27898",57339,2022
"27899",57645,2022
"27900",57951,2015
"27901",57951,2017
"27902",57645,2018
"27903",57951,2018
"27904",57645,2020
"27905",57951,2020
"27906",57645,2021
"27907",57951,2022
"27908",57649,2021
"27909",57650,2021
"27910",57955,2021
"27911",57650,2014
"27912",57660,2018
"27913",57661,2018
"27914",57661,2015
"27915",57354,2016
"27916",57355,2016
"27917",57660,2016
"27918",57661,2016
"27919",57660,2021
"27920",57661,2021
"27921",57966,2021
"27922",57967,2021
"27923",57661,2023
"27924",57661,2024
"27925",57667,2019
"27926",57668,2019
"27927",57695,2012
"27928",57696,2012
"27929",58001,2012
"27930",58002,2012
"27931",57695,2014
"27932",57695,2015
"27933",57696,2015
"27934",57695,2017
"27935",57695,2021
"27936",57696,2021
"27937",57701,2016
"27938",57710,2016
"27939",57711,2016
"27940",57711,2012
"27941",57718,2017
"27942",57719,2017
"27943",57803,2014
"27944",57803,2015
"27945",57803,2017
"27946",57803,2019
"27947",57803,2011
"27948",57804,2011
"27949",57804,2012
"27950",57804,2013
"27951",57804,2014
"27952",57804,2016
"27953",57804,2017
"27954",57804,2018
"27955",57804,2019
"27956",57805,2019
"27957",57804,2020
"27958",57905,2016
"27959",57906,2016
"27960",57644,2020
"27961",57950,2020
"27962",57951,2012
"27963",57951,2014
"27964",57950,2015
"27965",57951,2024
"27966",57952,2024
"27967",57646,2013
"27968",57952,2013
"27969",57953,2013
"27970",57952,2015
"27971",57953,2015
"27972",57952,2018
"27973",57952,2019
"27974",57952,2020
"27975",57951,2021
"27976",57952,2021
"27977",57952,2023
"27978",57952,2011
"27979",57953,2011
"27980",57954,2011
"27981",57953,2012
"27982",57954,2012
"27983",57954,2013
"27984",57953,2014
"27985",57954,2014
"27986",58259,2014
"27987",57954,2015
"27988",58259,2015
"27989",58260,2015
"27990",57953,2016
"27991",57954,2016
"27992",58259,2016
"27993",58260,2016
"27994",57953,2018
"27995",57954,2018
"27996",58259,2018
"27997",57953,2020
"27998",57953,2021
"27999",58259,2021
"28000",57953,2022
"28001",57953,2017
"28002",57954,2017
"28003",57953,2019
"28004",57954,2019
"28005",57649,2014
"28006",57955,2014
"28007",57956,2014
"28008",57964,2015
"28009",57965,2022
"28010",57966,2019
"28011",57967,2019
"28012",57967,2013
"28013",57967,2018
"28014",57967,2020
"28015",57661,2022
"28016",57967,2022
"28017",57967,2023
"28018",57967,2024
"28019",57968,2018
"28020",57977,2017
"28021",57978,2017
"28022",57986,2012
"28023",57986,2013
"28024",57986,2023
"28025",57986,2024
"28026",58000,2023
"28027",57747,2017
"28028",57748,2017
"28029",58053,2017
"28030",58054,2017
"28031",57914,2022
"28032",57915,2022
"28033",58220,2022
"28034",58221,2022
"28035",57916,2019
"28036",57917,2019
"28037",58222,2019
"28038",58223,2019
"28039",58233,2017
"28040",58233,2018
"28041",57930,2016
"28042",57931,2016
"28043",58236,2016
"28044",58237,2016
"28045",58258,2020
"28046",58259,2020
"28047",58258,2021
"28048",58259,2011
"28049",58260,2011
"28050",58258,2015
"28051",58260,2014
"28052",58260,2017
"28053",58260,2019
"28054",58259,2022
"28055",58260,2022
"28056",58270,2011
"28057",58270,2013
"28058",58270,2014
"28059",58270,2017
"28060",57964,2018
"28061",57965,2018
"28062",58269,2018
"28063",58270,2018
"28064",58271,2018
"28065",58270,2019
"28066",58270,2022
"28067",58272,2018
"28068",58273,2018
"28069",58305,2023
"28070",58306,2023
"28071",58305,2024
"28072",58306,2024
"28073",58313,2011
"28074",58313,2013
"28075",58313,2014
"28076",58313,2017
"28077",58313,2019
"28078",58314,2019
"28079",58619,2019
"28080",58620,2019
"28081",58313,2020
"28082",58317,2018
"28083",58317,2020
"28084",58330,2010
"28085",58331,2010
"28086",58636,2010
"28087",58637,2010
"28088",58330,2011
"28089",58636,2011
"28090",58330,2012
"28091",58331,2012
"28092",58636,2012
"28093",58637,2012
"28094",58330,2013
"28095",58330,2015
"28096",58636,2015
"28097",58330,2016
"28098",58330,2017
"28099",58330,2018
"28100",58331,2018
"28101",58330,2019
"28102",58331,2019
"28103",58330,2022
"28104",58331,2022
"28105",58636,2022
"28106",58330,2024
"28107",58636,2024
"28108",58529,2018
"28109",58529,2020
"28110",58542,2018
"28111",58543,2016
"28112",58543,2021
"28113",58556,2013
"28114",58260,2024
"28115",58261,2024
"28116",58566,2024
"28117",58567,2024
"28118",58568,2018
"28119",58569,2018
"28120",58568,2012
"28121",58569,2012
"28122",58569,2014
"28123",58569,2015
"28124",58570,2014
"28125",58574,2013
"28126",58575,2013
"28127",58880,2013
"28128",58574,2014
"28129",58575,2014
"28130",58574,2016
"28131",58575,2011
"28132",58576,2011
"28133",58575,2017
"28134",58576,2017
"28135",58575,2018
"28136",58881,2018
"28137",58575,2020
"28138",58576,2020
"28139",58881,2020
"28140",58882,2020
"28141",58575,2021
"28142",58576,2021
"28143",58575,2022
"28144",58575,2023
"28145",58576,2023
"28146",58580,2021
"28147",58581,2021
"28148",58886,2021
"28149",58887,2021
"28150",58580,2013
"28151",58581,2013
"28152",58581,2017
"28153",58582,2017
"28154",58581,2018
"28155",58582,2018
"28156",58275,2019
"28157",58276,2019
"28158",58581,2019
"28159",58582,2019
"28160",58275,2021
"28161",58276,2021
"28162",58582,2021
"28163",58275,2023
"28164",58276,2023
"28165",58581,2023
"28166",58582,2023
"28167",58602,2015
"28168",58908,2015
"28169",58306,2012
"28170",58612,2012
"28171",58629,2024
"28172",58630,2014
"28173",58631,2011
"28174",58937,2011
"28175",58631,2012
"28176",58937,2012
"28177",58631,2013
"28178",58937,2013
"28179",58631,2014
"28180",58937,2014
"28181",58631,2016
"28182",58937,2016
"28183",58325,2018
"28184",58631,2018
"28185",58632,2018
"28186",58937,2018
"28187",58325,2020
"28188",58631,2020
"28189",58632,2020
"28190",58937,2020
"28191",58631,2021
"28192",58326,2018
"28193",58327,2018
"28194",58633,2018
"28195",58636,2013
"28196",58636,2014
"28197",58636,2020
"28198",58637,2020
"28199",58637,2024
"28200",58331,2013
"28201",58637,2013
"28202",58637,2017
"28203",58331,2023
"28204",58637,2023
"28205",58331,2024
"28206",58833,2014
"28207",58832,2015
"28208",58833,2015
"28209",58833,2016
"28210",58833,2018
"28211",58834,2018
"28212",58832,2019
"28213",58833,2019
"28214",58833,2021
"28215",58834,2021
"28216",58526,2022
"28217",58527,2022
"28218",58832,2022
"28219",58833,2022
"28220",59139,2022
"28221",58832,2024
"28222",58833,2024
"28223",58835,2014
"28224",58861,2024
"28225",58862,2019
"28226",58870,2013
"28227",58871,2013
"28228",58870,2015
"28229",58871,2015
"28230",58569,2016
"28231",58570,2016
"28232",58875,2016
"28233",58876,2016
"28234",58881,2012
"28235",58576,2013
"28236",58881,2013
"28237",58882,2013
"28238",58575,2019
"28239",58881,2019
"28240",58881,2021
"28241",58880,2023
"28242",58881,2023
"28243",59187,2023
"28244",58590,2023
"28245",58896,2023
"28246",58934,2022
"28247",58935,2022
"28248",58936,2017
"28249",58936,2023
"28250",58936,2013
"28251",58936,2014
"28252",58937,2017
"28253",58937,2021
"28254",58937,2022
"28255",58937,2023
"28256",58938,2012
"28257",59243,2012
"28258",59244,2012
"28259",58940,2014
"28260",58940,2015
"28261",58940,2018
"28262",58940,2019
"28263",58940,2021
"28264",58940,2022
"28265",58940,2023
"28266",58942,2012
"28267",58943,2016
"28268",58943,2018
"28269",58943,2019
"28270",58943,2022
"28271",58943,2023
"28272",59129,2011
"28273",59130,2011
"28274",58823,2012
"28275",58824,2012
"28276",59129,2012
"28277",59130,2012
"28278",59129,2013
"28279",59129,2014
"28280",59130,2014
"28281",59129,2015
"28282",59130,2015
"28283",58823,2017
"28284",58824,2017
"28285",59129,2017
"28286",59130,2017
"28287",58823,2018
"28288",58824,2018
"28289",59129,2018
"28290",59130,2018
"28291",59129,2020
"28292",58823,2021
"28293",58824,2021
"28294",59129,2021
"28295",59130,2021
"28296",59129,2022
"28297",59129,2023
"28298",59130,2023
"28299",58825,2020
"28300",59130,2020
"28301",59131,2020
"28302",58825,2021
"28303",59131,2021
"28304",59138,2018
"28305",59139,2018
"28306",59444,2018
"28307",59445,2018
"28308",59138,2022
"28309",59444,2022
"28310",59139,2016
"28311",59445,2016
"28312",58834,2019
"28313",59139,2019
"28314",59140,2019
"28315",59445,2019
"28316",59139,2021
"28317",59445,2021
"28318",59445,2022
"28319",58835,2017
"28320",59141,2017
"28321",59141,2024
"28322",59192,2020
"28323",59193,2020
"28324",59193,2014
"28325",59192,2019
"28326",59193,2019
"28327",59192,2021
"28328",59193,2021
"28329",59192,2023
"28330",59193,2023
"28331",59193,2024
"28332",59234,2013
"28333",59235,2013
"28334",59540,2013
"28335",59541,2013
"28336",59234,2014
"28337",59234,2021
"28338",59250,2021
"28339",59436,2023
"28340",59437,2023
"28341",59742,2023
"28342",59743,2023
"28343",59436,2024
"28344",59437,2024
"28345",59742,2024
"28346",59743,2024
"28347",59444,2014
"28348",59445,2014
"28349",59444,2015
"28350",59445,2015
"28351",59444,2019
"28352",59444,2024
"28353",59445,2024
"28354",59445,2012
"28355",59446,2016
"28356",59445,2017
"28357",59446,2017
"28358",59446,2018
"28359",59446,2019
"28360",59445,2020
"28361",59446,2020
"28362",59445,2023
"28363",59446,2010
"28364",59447,2010
"28365",59752,2010
"28366",59753,2010
"28367",59446,2011
"28368",59752,2011
"28369",59446,2012
"28370",59447,2012
"28371",59752,2012
"28372",59446,2013
"28373",59447,2013
"28374",59752,2013
"28375",59446,2014
"28376",59447,2014
"28377",59752,2014
"28378",59753,2014
"28379",59446,2015
"28380",59447,2015
"28381",59752,2015
"28382",59753,2015
"28383",59140,2017
"28384",59447,2017
"28385",59446,2021
"28386",59446,2023
"28387",59140,2024
"28388",59446,2024
"28389",59447,2024
"28390",59176,2018
"28391",59482,2018
"28392",59482,2019
"28393",59176,2020
"28394",59482,2020
"28395",59540,2015
"28396",59539,2019
"28397",59540,2019
"28398",59540,2021
"28399",59846,2021
"28400",59556,2017
"28401",59555,2019
"28402",59556,2019
"28403",59556,2023
"28404",59250,2024
"28405",59556,2024
"28406",59750,2010
"28407",59751,2010
"28408",59750,2011
"28409",59751,2011
"28410",60056,2011
"28411",60057,2011
"28412",59750,2012
"28413",59751,2012
"28414",60056,2012
"28415",60057,2012
"28416",59751,2013
"28417",59750,2014
"28418",59751,2014
"28419",59751,2015
"28420",59750,2016
"28421",59751,2016
"28422",60056,2016
"28423",60057,2016
"28424",59750,2017
"28425",59751,2017
"28426",60056,2017
"28427",60057,2017
"28428",59750,2018
"28429",59751,2018
"28430",59750,2019
"28431",59751,2019
"28432",59750,2021
"28433",59751,2021
"28434",60057,2021
"28435",59750,2023
"28436",59751,2023
"28437",59481,2014
"28438",59482,2014
"28439",59787,2014
"28440",59788,2014
"28441",59806,2023
"28442",59810,2019
"28443",59821,2018
"28444",59821,2024
"28445",59516,2018
"28446",59822,2018
"28447",59845,2021
"28448",59847,2011
"28449",60153,2011
"28450",59861,2011
"28451",59861,2012
"28452",60167,2012
"28453",59555,2013
"28454",59861,2013
"28455",59862,2013
"28456",59860,2014
"28457",59861,2014
"28458",59862,2014
"28459",60166,2014
"28460",60167,2014
"28461",60168,2014
"28462",59861,2015
"28463",59555,2016
"28464",59556,2016
"28465",59860,2016
"28466",59861,2016
"28467",59862,2016
"28468",60166,2016
"28469",60167,2016
"28470",60168,2016
"28471",59861,2017
"28472",60167,2017
"28473",59861,2018
"28474",59861,2019
"28475",59862,2019
"28476",59861,2020
"28477",59555,2021
"28478",59861,2021
"28479",59861,2023
"28480",59861,2024
"28481",60068,2019
"28482",60069,2019
"28483",60374,2019
"28484",60375,2019
"28485",60068,2022
"28486",60069,2022
"28487",60069,2023
"28488",60070,2014
"28489",60376,2014
"28490",60070,2017
"28491",60070,2019
"28492",60376,2019
"28493",60070,2021
"28494",60376,2021
"28495",60081,2018
"28496",60387,2018
"28497",60081,2024
"28498",60093,2018
"28499",60096,2018
"28500",60113,2019
"28501",60113,2023
"28502",60114,2012
"28503",60114,2014
"28504",60113,2015
"28505",60114,2015
"28506",60113,2016
"28507",60114,2016
"28508",60420,2016
"28509",60114,2017
"28510",60114,2018
"28511",60114,2022
"28512",60114,2024
"28513",60116,2022
"28514",60117,2022
"28515",60422,2022
"28516",60423,2022
"28517",60117,2012
"28518",60117,2013
"28519",60117,2019
"28520",60118,2019
"28521",60424,2019
"28522",60125,2012
"28523",60125,2013
"28524",60126,2013
"28525",60125,2014
"28526",60125,2015
"28527",60125,2021
"28528",60125,2022
"28529",60125,2023
"28530",60318,2014
"28531",60624,2014
"28532",60012,2015
"28533",60318,2015
"28534",60317,2018
"28535",60318,2018
"28536",60317,2023
"28537",60318,2023
"28538",60012,2024
"28539",60318,2024
"28540",60375,2015
"28541",60375,2021
"28542",60374,2023
"28543",60375,2023
"28544",60386,2012
"28545",60386,2013
"28546",60386,2017
"28547",60386,2018
"28548",60386,2019
"28549",60081,2021
"28550",60387,2021
"28551",60399,2018
"28552",60112,2021
"28553",60418,2021
"28554",60421,2021
"28555",60429,2023
"28556",60735,2023
"28557",60429,2024
"28558",60166,2010
"28559",60167,2010
"28560",60472,2010
"28561",60473,2010
"28562",60167,2011
"28563",60472,2011
"28564",60473,2011
"28565",60472,2012
"28566",60473,2012
"28567",60167,2013
"28568",60472,2013
"28569",60473,2013
"28570",60472,2014
"28571",60473,2014
"28572",60474,2014
"28573",60472,2015
"28574",60473,2015
"28575",60778,2015
"28576",60779,2015
"28577",60473,2016
"28578",60472,2019
"28579",60473,2019
"28580",60166,2022
"28581",60167,2022
"28582",60472,2022
"28583",60473,2022
"28584",60474,2022
"28585",60472,2023
"28586",60473,2023
"28587",60473,2024
"28588",60671,2020
"28589",60672,2020
"28590",60977,2020
"28591",60978,2020
"28592",60681,2018
"28593",60680,2019
"28594",60681,2019
"28595",60681,2022
"28596",60680,2024
"28597",60681,2024
"28598",60691,2024
"28599",60692,2024
"28600",60997,2024
"28601",60998,2024
"28602",60724,2020
"28603",60734,2021
"28604",60735,2021
"28605",60472,2018
"28606",60473,2018
"28607",60778,2018
"28608",60779,2018
"28609",60778,2019
"28610",60778,2023
"28611",60779,2023
"28612",60472,2024
"28613",60778,2024
"28614",60779,2024
"28615",60779,2019
"28616",60778,2022
"28617",60779,2022
"28618",60807,2015
"28619",60990,2015
"28620",60990,2019
"28621",60991,2019
"28622",61296,2019
"28623",61297,2019
"28624",60996,2019
"28625",61302,2019
"28626",60996,2024
"28627",61302,2024
"28628",60997,2021
"28629",60997,2023
"28630",60998,2023
"28631",61029,2023
"28632",61335,2023
"28633",61029,2015
"28634",61030,2015
"28635",61032,2021
"28636",61033,2021
"28637",61338,2021
"28638",61339,2021
"28639",61039,2022
"28640",61039,2023
"28641",61040,2014
"28642",61040,2021
"28643",60768,2013
"28644",60769,2013
"28645",61074,2013
"28646",61075,2013
"28647",60776,2020
"28648",61082,2020
"28649",61082,2023
"28650",61083,2023
"28651",61300,2021
"28652",61301,2021
"28653",61606,2021
"28654",61607,2021
"28655",61329,2023
"28656",61337,2015
"28657",61338,2015
"28658",61032,2017
"28659",61338,2017
"28660",61037,2014
"28661",61038,2014
"28662",61343,2014
"28663",61344,2014
"28664",61343,2017
"28665",61037,2019
"28666",61343,2019
"28667",61343,2023
"28668",61037,2024
"28669",61343,2024
"28670",61606,2024
"28671",61912,2024
"28672",61328,2023
"28673",61634,2023
"28674",61638,2016
"28675",61644,2015
"28676",61643,2022
"28677",61644,2022
"28678",61647,2022
"28679",61953,2022
"28680",61648,2018
"28681",61649,2018
"28682",61648,2021
"28683",61649,2021
"28684",61648,2023
"28685",61649,2023
"28686",61693,2019
"28687",61694,2019
"28688",61430,2023
"28689",61431,2023
"28690",61736,2023
"28691",61737,2023
"28692",61912,2015
"28693",61913,2015
"28694",61912,2019
"28695",61913,2019
"28696",61912,2021
"28697",61913,2021
"28698",61943,2024
"28699",61944,2024
"28700",61990,2015
"28701",61990,2019
"28702",61990,2021
"28703",61990,2022
"28704",61685,2020
"28705",61686,2020
"28706",61991,2020
"28707",61992,2020
"28708",61998,2022
"28709",62031,2020
"28710",62032,2011
"28711",62063,2020
"28712",62205,2024
"28713",62206,2024
"28714",62511,2024
"28715",62512,2024
"28716",62250,2016
"28717",62250,2018
"28718",62299,2019
"28719",62340,2011
"28720",62341,2011
"28721",62340,2013
"28722",62340,2015
"28723",62341,2015
"28724",62340,2016
"28725",62341,2016
"28726",62340,2018
"28727",62340,2022
"28728",62340,2023
"28729",62341,2023
"28730",62341,2019
"28731",62342,2015
"28732",62343,2015
"28733",62648,2015
"28734",62342,2022
"28735",62343,2022
"28736",62343,2016
"28737",62343,2017
"28738",62344,2017
"28739",62649,2017
"28740",62343,2021
"28741",62512,2016
"28742",62513,2016
"28743",62818,2016
"28744",62555,2016
"28745",62556,2021
"28746",62566,2020
"28747",62872,2020
"28748",62566,2024
"28749",62872,2024
"28750",62269,2021
"28751",62270,2021
"28752",62575,2021
"28753",62576,2021
"28754",62587,2022
"28755",62588,2022
"28756",62640,2019
"28757",62946,2019
"28758",62641,2019
"28759",62641,2024
"28760",62947,2024
"28761",62644,2022
"28762",62341,2017
"28763",62342,2017
"28764",62647,2017
"28765",62648,2017
"28766",62647,2019
"28767",62648,2019
"28768",62647,2020
"28769",62647,2021
"28770",62648,2021
"28771",62647,2022
"28772",62648,2022
"28773",62648,2018
"28774",62648,2023
"28775",62649,2023
"28776",62650,2019
"28777",62651,2016
"28778",62651,2021
"28779",62817,2016
"28780",62819,2016
"28781",62872,2015
"28782",62914,2022
"28783",63220,2022
"28784",62914,2023
"28785",63220,2023
"28786",62947,2017
"28787",62947,2018
"28788",62949,2021
"28789",62950,2021
"28790",62950,2019
"28791",62951,2020
"28792",62953,2020
"28793",62955,2023
"28794",62957,2019
"28795",62958,2019
"28796",62958,2016
"28797",62975,2017
"28798",62976,2017
"28799",62977,2014
"28800",62978,2014
"28801",62977,2018
"28802",62978,2018
"28803",62977,2019
"28804",62977,2021
"28805",62978,2021
"28806",63283,2021
"28807",63284,2021
"28808",62978,2017
"28809",63284,2017
"28810",62980,2011
"28811",62981,2011
"28812",63286,2011
"28813",63287,2011
"28814",62673,2012
"28815",62674,2012
"28816",62675,2012
"28817",62979,2012
"28818",62980,2012
"28819",62981,2012
"28820",62673,2013
"28821",62674,2013
"28822",62675,2013
"28823",62979,2013
"28824",62980,2013
"28825",62981,2013
"28826",62980,2014
"28827",62981,2014
"28828",63286,2014
"28829",63287,2014
"28830",62980,2016
"28831",62981,2016
"28832",62980,2017
"28833",62980,2018
"28834",62980,2019
"28835",62980,2021
"28836",62980,2022
"28837",62981,2022
"28838",62980,2023
"28839",63124,2023
"28840",63174,2021
"28841",63181,2019
"28842",63487,2019
"28843",62896,2016
"28844",63202,2016
"28845",63251,2016
"28846",63251,2020
"28847",63557,2020
"28848",63251,2024
"28849",63557,2024
"28850",63253,2021
"28851",63254,2021
"28852",63255,2021
"28853",63559,2021
"28854",63560,2021
"28855",63561,2021
"28856",63254,2023
"28857",63255,2023
"28858",63256,2014
"28859",63562,2014
"28860",63256,2016
"28861",63562,2016
"28862",63255,2017
"28863",63256,2017
"28864",63561,2017
"28865",63562,2017
"28866",63256,2018
"28867",63562,2018
"28868",63256,2019
"28869",63562,2019
"28870",63256,2020
"28871",63257,2020
"28872",63562,2020
"28873",63563,2020
"28874",63256,2023
"28875",63562,2023
"28876",63256,2024
"28877",63562,2024
"28878",63257,2017
"28879",63563,2017
"28880",63256,2021
"28881",63257,2021
"28882",63562,2021
"28883",63563,2021
"28884",63257,2024
"28885",62953,2019
"28886",63259,2019
"28887",63261,2020
"28888",63262,2020
"28889",63261,2021
"28890",62954,2022
"28891",62955,2022
"28892",63260,2022
"28893",63261,2022
"28894",63282,2019
"28895",63282,2021
"28896",63588,2021
"28897",63589,2021
"28898",63282,2022
"28899",63282,2024
"28900",63282,2012
"28901",63283,2012
"28902",63588,2012
"28903",63589,2012
"28904",63282,2013
"28905",63283,2013
"28906",63588,2013
"28907",63589,2013
"28908",63283,2014
"28909",63283,2015
"28910",63589,2015
"28911",63282,2016
"28912",63283,2016
"28913",63588,2016
"28914",63589,2016
"28915",63282,2017
"28916",63283,2017
"28917",63588,2017
"28918",63589,2017
"28919",63283,2019
"28920",63588,2019
"28921",63589,2019
"28922",63283,2020
"28923",63283,2022
"28924",63588,2022
"28925",63589,2022
"28926",63282,2023
"28927",63283,2023
"28928",63588,2023
"28929",63589,2023
"28930",63284,2012
"28931",63284,2016
"28932",63284,2018
"28933",63284,2020
"28934",63285,2020
"28935",63285,2018
"28936",63285,2022
"28937",63285,2023
"28938",63286,2017
"28939",63286,2019
"28940",63286,2020
"28941",63286,2022
"28942",63287,2022
"28943",63286,2023
"28944",63434,2014
"28945",63435,2014
"28946",63740,2014
"28947",63741,2014
"28948",63434,2022
"28949",63435,2022
"28950",63740,2022
"28951",63741,2022
"28952",63434,2023
"28953",63435,2023
"28954",63740,2023
"28955",63741,2023
"28956",63485,2012
"28957",63486,2012
"28958",63486,2013
"28959",63486,2014
"28960",63485,2020
"28961",63486,2020
"28962",63485,2021
"28963",63486,2021
"28964",63486,2023
"28965",63516,2022
"28966",63254,2019
"28967",63560,2019
"28968",63561,2019
"28969",63255,2016
"28970",63560,2016
"28971",63561,2016
"28972",63561,2024
"28973",63562,2012
"28974",63561,2022
"28975",63562,2022
"28976",63867,2022
"28977",63868,2022
"28978",63867,2024
"28979",63868,2024
"28980",63565,2022
"28981",63565,2023
"28982",63265,2019
"28983",63571,2019
"28984",63265,2020
"28985",63571,2020
"28986",63589,2020
"28987",63589,2018
"28988",63590,2018
"28989",63895,2018
"28990",63896,2018
"28991",63590,2019
"28992",63590,2024
"28993",63591,2017
"28994",63590,2020
"28995",63591,2020
"28996",63592,2015
"28997",63593,2015
"28998",63287,2019
"28999",63592,2019
"29000",63593,2019
"29001",63739,2014
"29002",64045,2014
"29003",64046,2014
"29004",63739,2017
"29005",63739,2020
"29006",63739,2021
"29007",63739,2024
"29008",63433,2018
"29009",63434,2018
"29010",63435,2018
"29011",63739,2018
"29012",63740,2018
"29013",63741,2018
"29014",63743,2016
"29015",63438,2014
"29016",63744,2014
"29017",63744,2016
"29018",63744,2017
"29019",63744,2018
"29020",63745,2018
"29021",63743,2019
"29022",63744,2019
"29023",64049,2019
"29024",64050,2019
"29025",63744,2020
"29026",63745,2017
"29027",64050,2017
"29028",64051,2017
"29029",63745,2020
"29030",64050,2020
"29031",64051,2020
"29032",63744,2022
"29033",63745,2022
"29034",63439,2023
"29035",63744,2023
"29036",63745,2023
"29037",63779,2017
"29038",63780,2017
"29039",63791,2012
"29040",63791,2015
"29041",64097,2015
"29042",63791,2016
"29043",63791,2019
"29044",63800,2024
"29045",63801,2024
"29046",63810,2024
"29047",63811,2024
"29048",63820,2011
"29049",63829,2012
"29050",63867,2013
"29051",63867,2014
"29052",63868,2014
"29053",63868,2017
"29054",63867,2019
"29055",63868,2019
"29056",63867,2020
"29057",63868,2020
"29058",64174,2020
"29059",63867,2023
"29060",63868,2023
"29061",63869,2023
"29062",64173,2024
"29063",64174,2024
"29064",63869,2018
"29065",63870,2018
"29066",63869,2022
"29067",63869,2024
"29068",63870,2020
"29069",63566,2022
"29070",63872,2022
"29071",63897,2013
"29072",63898,2013
"29073",63897,2014
"29074",63898,2014
"29075",63594,2011
"29076",63900,2011
"29077",63594,2012
"29078",63899,2012
"29079",63900,2012
"29080",63900,2013
"29081",63594,2015
"29082",63899,2015
"29083",63900,2015
"29084",63901,2015
"29085",63900,2019
"29086",63900,2021
"29087",63900,2022
"29088",63900,2023
"29089",64049,2012
"29090",64050,2012
"29091",64049,2014
"29092",64050,2014
"29093",63743,2015
"29094",63744,2015
"29095",64049,2015
"29096",64050,2015
"29097",64049,2016
"29098",64049,2017
"29099",63743,2024
"29100",63744,2024
"29101",64048,2024
"29102",64049,2024
"29103",64050,2024
"29104",63743,2012
"29105",63744,2012
"29106",64051,2014
"29107",64356,2014
"29108",64357,2014
"29109",64050,2016
"29110",64051,2016
"29111",64050,2022
"29112",64051,2022
