"","blobnum","year","cones","lag"
"46491",9464,2023,0.0922792553901672,4
"46492",9464,2023,0.121818043291569,3
"46493",9464,2023,0.104449562728405,2
"46494",9464,2023,0.374771386384964,1
"46495",9465,2024,0.0876274817676658,5
"46496",9465,2024,0.115677226938722,4
"46497",9465,2024,0.0991842870309857,3
"46498",9465,2024,0.3558792568128,2
"46499",9466,2016,0.0915665665528218,5
"46500",9466,2016,0.284767742642846,4
"46501",9466,2016,0.374781418090511,3
"46502",9466,2016,0.581306232068999,2
"46503",9466,2016,0.542842421176198,1
"46504",9467,2019,0.536810195756499,5
"46505",9467,2019,0.346625842774268,4
"46506",9467,2019,0.452030992221297,3
"46507",9467,2019,0.17299401409025,2
"46508",9467,2019,0.325878548147324,1
"46509",9468,2016,NA,5
"46510",9468,2016,NA,4
"46511",9468,2016,NA,3
"46512",9468,2016,NA,2
"46513",9468,2016,NA,1
"46514",9469,2023,0.29520258307457,5
"46515",9469,2023,0.0850386694073677,4
"46516",9469,2023,0.0994630232453346,3
"46517",9469,2023,0.0823912397027016,2
"46518",9469,2023,0.252118021249771,1
"46519",9470,2021,0.387888371944427,5
"46520",9470,2021,0.155827522277832,4
"46521",9470,2021,0.276463836431503,3
"46522",9470,2021,0.0753120332956314,2
"46523",9470,2021,0.0937785804271698,1
"46524",9471,2017,0.127324740831426,5
"46525",9471,2017,0.171584440634673,4
"46526",9471,2017,0.283519394708499,3
"46527",9471,2017,0.211347856115468,2
"46528",9471,2017,0.338594609153295,1
"46529",9472,2014,0.226173457316783,5
"46530",9472,2014,0.0825791668101079,4
"46531",9472,2014,0.0604093562289445,3
"46532",9472,2014,0.0970011963640326,2
"46533",9472,2014,0.141474235762579,1
"46534",9473,2018,0,5
"46535",9473,2018,0,4
"46536",9473,2018,0,3
"46537",9473,2018,0,2
"46538",9473,2018,0,1
"46539",9474,2022,0,5
"46540",9474,2022,0,4
"46541",9474,2022,0,3
"46542",9474,2022,0,2
"46543",9474,2022,0,1
"46544",9475,2013,0,5
"46545",9475,2013,0,4
"46546",9475,2013,0,3
"46547",9475,2013,0,2
"46548",9475,2013,0,1
"46549",9476,2015,0,5
"46550",9476,2015,0,4
"46551",9476,2015,0,3
"46552",9476,2015,0,2
"46553",9476,2015,0,1
"46554",9477,2016,NA,5
"46555",9477,2016,NA,4
"46556",9477,2016,NA,3
"46557",9477,2016,NA,2
"46558",9477,2016,NA,1
"46559",9478,2022,0,5
"46560",9478,2022,0,4
"46561",9478,2022,0,3
"46562",9478,2022,0,2
"46563",9478,2022,0,1
"46564",9479,2014,NA,5
"46565",9479,2014,NA,4
"46566",9479,2014,NA,3
"46567",9479,2014,NA,2
"46568",9479,2014,NA,1
"46569",9480,2015,NA,5
"46570",9480,2015,NA,4
"46571",9480,2015,NA,3
"46572",9480,2015,NA,2
"46573",9480,2015,NA,1
"46574",9481,2016,NA,5
"46575",9481,2016,NA,4
"46576",9481,2016,NA,3
"46577",9481,2016,NA,2
"46578",9481,2016,NA,1
"46579",9482,2023,NA,5
"46580",9482,2023,NA,4
"46581",9482,2023,NA,3
"46582",9482,2023,NA,2
"46583",9482,2023,NA,1
"46584",9483,2024,NA,5
"46585",9483,2024,NA,4
"46586",9483,2024,NA,3
"46587",9483,2024,NA,2
"46588",9484,2013,NA,5
"46589",9484,2013,NA,4
"46590",9484,2013,NA,3
"46591",9484,2013,NA,2
"46592",9484,2013,NA,1
"46593",9485,2015,NA,5
"46594",9485,2015,NA,4
"46595",9485,2015,NA,3
"46596",9485,2015,NA,2
"46597",9485,2015,NA,1
"46598",9486,2016,NA,5
"46599",9486,2016,NA,4
"46600",9486,2016,NA,3
"46601",9486,2016,NA,2
"46602",9486,2016,NA,1
"46603",9487,2018,NA,5
"46604",9487,2018,NA,4
"46605",9487,2018,NA,3
"46606",9487,2018,NA,2
"46607",9487,2018,NA,1
"46608",9488,2019,NA,5
"46609",9488,2019,NA,4
"46610",9488,2019,NA,3
"46611",9488,2019,NA,2
"46612",9488,2019,NA,1
"46613",9489,2020,NA,5
"46614",9489,2020,NA,4
"46615",9489,2020,NA,3
"46616",9489,2020,NA,2
"46617",9489,2020,NA,1
"46618",9490,2021,NA,5
"46619",9490,2021,NA,4
"46620",9490,2021,NA,3
"46621",9490,2021,NA,2
"46622",9490,2021,NA,1
"46623",9491,2022,NA,5
"46624",9491,2022,NA,4
"46625",9491,2022,NA,3
"46626",9491,2022,NA,2
"46627",9491,2022,NA,1
"46628",9492,2023,NA,5
"46629",9492,2023,NA,4
"46630",9492,2023,NA,3
"46631",9492,2023,NA,2
"46632",9492,2023,NA,1
"46633",9493,2024,NA,5
"46634",9493,2024,NA,4
"46635",9493,2024,NA,3
"46636",9493,2024,NA,2
"46637",9494,2023,0,5
"46638",9494,2023,0,4
"46639",9494,2023,0,3
"46640",9494,2023,0,2
"46641",9494,2023,0,1
"46642",9495,2014,NA,5
"46643",9495,2014,NA,4
"46644",9495,2014,NA,3
"46645",9495,2014,NA,2
"46646",9495,2014,NA,1
"46647",9496,2014,NA,5
"46648",9496,2014,NA,4
"46649",9496,2014,NA,3
"46650",9496,2014,NA,2
"46651",9496,2014,NA,1
"46652",9497,2017,NA,5
"46653",9497,2017,NA,4
"46654",9497,2017,NA,3
"46655",9497,2017,NA,2
"46656",9497,2017,NA,1
"46657",9498,2019,NA,5
"46658",9498,2019,NA,4
"46659",9498,2019,NA,3
"46660",9498,2019,NA,2
"46661",9498,2019,NA,1
"46662",9499,2021,NA,5
"46663",9499,2021,NA,4
"46664",9499,2021,NA,3
"46665",9499,2021,NA,2
"46666",9499,2021,NA,1
"46667",9500,2022,NA,5
"46668",9500,2022,NA,4
"46669",9500,2022,NA,3
"46670",9500,2022,NA,2
"46671",9500,2022,NA,1
"46672",9501,2024,NA,5
"46673",9501,2024,NA,4
"46674",9501,2024,NA,3
"46675",9501,2024,NA,2
"46676",9502,2024,0.0581065975129604,5
"46677",9502,2024,0.0131615651771426,4
"46678",9502,2024,0.0553020238876343,3
"46679",9502,2024,0.284733980894089,2
"46680",9503,2018,0.18446094849017,5
"46681",9503,2018,0.303625733655441,4
"46682",9503,2018,0.229942151583752,3
"46683",9503,2018,0.188145089596713,2
"46684",9503,2018,0.0598925615142958,1
"46685",9504,2012,0,5
"46686",9504,2012,0,4
"46687",9504,2012,0,3
"46688",9504,2012,0,2
"46689",9504,2012,0,1
"46690",9505,2024,0,5
"46691",9505,2024,0,4
"46692",9505,2024,0,3
"46693",9505,2024,0,2
"46694",9506,2017,0,5
"46695",9506,2017,0,4
"46696",9506,2017,0,3
"46697",9506,2017,0,2
"46698",9506,2017,0,1
"46699",9507,2018,0,5
"46700",9507,2018,0,4
"46701",9507,2018,0,3
"46702",9507,2018,0,2
"46703",9507,2018,0,1
"46704",9508,2023,0,5
"46705",9508,2023,0,4
"46706",9508,2023,0,3
"46707",9508,2023,0,2
"46708",9508,2023,0,1
"46709",9509,2015,0,5
"46710",9509,2015,0,4
"46711",9509,2015,0,3
"46712",9509,2015,0,2
"46713",9509,2015,0,1
"46714",9510,2018,0,5
"46715",9510,2018,0,4
"46716",9510,2018,0,3
"46717",9510,2018,0,2
"46718",9510,2018,0,1
"46719",9511,2023,0,5
"46720",9511,2023,0,4
"46721",9511,2023,0,3
"46722",9511,2023,0,2
"46723",9511,2023,0,1
"46724",9512,2024,0,5
"46725",9512,2024,0,4
"46726",9512,2024,0,3
"46727",9512,2024,0,2
"46728",9513,2015,0.453100780070054,5
"46729",9513,2015,0.0383255568760023,4
"46730",9513,2015,0.108087345100225,3
"46731",9513,2015,0.19311619582263,2
"46732",9513,2015,0.333538061040959,1
"46733",9514,2018,0.192943163092894,5
"46734",9514,2018,0.333113719608687,4
"46735",9514,2018,0.231291286587762,3
"46736",9514,2018,0.311242583916387,2
"46737",9514,2018,0.0735311660087726,1
"46738",9515,2020,0.2299995342002,5
"46739",9515,2020,0.3097623570727,4
"46740",9515,2020,0.0725065709398731,3
"46741",9515,2020,0.106283153567824,2
"46742",9515,2020,0.0442000983820916,1
"46743",9516,2021,0.309622794389725,5
"46744",9516,2021,0.0723583027720451,4
"46745",9516,2021,0.106161653995514,3
"46746",9516,2021,0.0441576316952705,2
"46747",9516,2021,0.0205838121473789,1
"46748",9517,2022,0.0753840667004069,5
"46749",9517,2022,0.110499363599221,4
"46750",9517,2022,0.0452292286981609,3
"46751",9517,2022,0.0212758045812595,2
"46752",9517,2022,0.0846876280580212,1
"46753",9518,2020,0.249232962727547,5
"46754",9518,2020,0.344896465539932,4
"46755",9518,2020,0.0808639228343964,3
"46756",9518,2020,0.125437825918198,2
"46757",9518,2020,0.0477577112615108,1
"46758",9519,2022,0.101399571319646,5
"46759",9519,2022,0.181712570957563,4
"46760",9519,2022,0.0596533740718069,3
"46761",9519,2022,0.0357522726301707,2
"46762",9519,2022,0.113494771836852,1
"46763",9520,2024,0.0635958062534235,5
"46764",9520,2024,0.0381064271924944,4
"46765",9520,2024,0.102816734507372,3
"46766",9520,2024,0.299651277391874,2
"46767",9521,2014,0.154375711777905,5
"46768",9521,2014,0.563697012750149,4
"46769",9521,2014,0.0558114752472734,3
"46770",9521,2014,0.129060305774775,2
"46771",9521,2014,0.299260481552725,1
"46772",9522,2015,0.555761992931366,5
"46773",9522,2015,0.0549930036067963,4
"46774",9522,2015,0.12649741768837,3
"46775",9522,2015,0.29573267698288,2
"46776",9522,2015,0.41913977265358,1
"46777",9523,2018,0.294497084391604,5
"46778",9523,2018,0.418887604969,4
"46779",9523,2018,0.316509564439105,3
"46780",9523,2018,0.455304933208167,2
"46781",9523,2018,0.101378576277247,1
"46782",9524,2023,0.207930937409401,5
"46783",9524,2023,0.066543236374855,4
"46784",9524,2023,0.0390237979590893,3
"46785",9524,2023,0.0976626351475716,2
"46786",9524,2023,0.277119994163513,1
"46787",9525,2013,0.182242035865784,5
"46788",9525,2013,0.151269987225533,4
"46789",9525,2013,0.550880551338196,3
"46790",9525,2013,0.0558328926563263,2
"46791",9525,2013,0.126383081078529,1
"46792",9526,2015,0.550880551338196,5
"46793",9526,2015,0.0558328926563263,4
"46794",9526,2015,0.126383081078529,3
"46795",9526,2015,0.289144188165665,2
"46796",9526,2015,0.417795151472092,1
"46797",9527,2021,0.454420059919357,5
"46798",9527,2021,0.102509111166,4
"46799",9527,2021,0.215866178274155,3
"46800",9527,2021,0.0698484554886818,2
"46801",9527,2021,0.0385151356458664,1
"46802",9528,2023,0.215866178274155,5
"46803",9528,2023,0.0698484554886818,4
"46804",9528,2023,0.0385151356458664,3
"46805",9528,2023,0.0862110108137131,2
"46806",9528,2023,0.25258469581604,1
"46807",9529,2024,0.0698484554886818,5
"46808",9529,2024,0.0385151356458664,4
"46809",9529,2024,0.0862110108137131,3
"46810",9529,2024,0.25258469581604,2
"46811",9530,2013,0.184236087974132,5
"46812",9530,2013,0.153731798160458,4
"46813",9530,2013,0.558079014238296,3
"46814",9530,2013,0.0592468586138062,2
"46815",9530,2013,0.133581785647793,1
"46816",9531,2014,0.154660940170288,5
"46817",9531,2014,0.57084184885025,4
"46818",9531,2014,0.0603903084993362,3
"46819",9531,2014,0.135685324668884,2
"46820",9531,2014,0.305463790893555,1
"46821",9532,2015,0.57084184885025,5
"46822",9532,2015,0.0603903084993362,4
"46823",9532,2015,0.135685324668884,3
"46824",9532,2015,0.305463790893555,2
"46825",9532,2015,0.441345870494843,1
"46826",9533,2016,0.0603903084993362,5
"46827",9533,2016,0.135685324668884,4
"46828",9533,2016,0.305463790893555,3
"46829",9533,2016,0.441345870494843,2
"46830",9533,2016,0.337672829627991,1
"46831",9534,2017,0.135685324668884,5
"46832",9534,2017,0.305463790893555,4
"46833",9534,2017,0.441345870494843,3
"46834",9534,2017,0.337672829627991,2
"46835",9534,2017,0.474559783935547,1
"46836",9535,2019,0.441345870494843,5
"46837",9535,2019,0.337672829627991,4
"46838",9535,2019,0.474559783935547,3
"46839",9535,2019,0.10830557346344,2
"46840",9535,2019,0.226096481084824,1
"46841",9536,2021,0.474559783935547,5
"46842",9536,2021,0.10830557346344,4
"46843",9536,2021,0.226096481084824,3
"46844",9536,2021,0.072748675942421,2
"46845",9536,2021,0.0417617559432983,1
"46846",9537,2015,0.579310774803162,5
"46847",9537,2015,0.0671303123235703,4
"46848",9537,2015,0.148084878921509,3
"46849",9537,2015,0.323264926671982,2
"46850",9537,2015,0.477296978235245,1
"46851",9538,2017,0.148099125797461,5
"46852",9538,2017,0.323532660635431,4
"46853",9538,2017,0.477637073012887,3
"46854",9538,2017,0.36492429905953,2
"46855",9538,2017,0.509145956666858,1
"46856",9539,2020,0.36482384800911,5
"46857",9539,2020,0.508531033992767,4
"46858",9539,2020,0.116303734481335,3
"46859",9539,2020,0.242312744259834,2
"46860",9539,2020,0.0778065323829651,1
"46861",9540,2021,0.500648813189112,5
"46862",9540,2021,0.114447951398285,4
"46863",9540,2021,0.238550145982163,3
"46864",9540,2021,0.0766329770622039,2
"46865",9540,2021,0.043853524311777,1
"46866",9541,2022,0.116079926958977,5
"46867",9541,2022,0.241858974740193,4
"46868",9541,2022,0.0776650015590834,3
"46869",9541,2022,0.0444092886903606,2
"46870",9541,2022,0.0953294775299061,1
"46871",9542,2023,0.240079966395512,5
"46872",9542,2023,0.0771101284223554,4
"46873",9542,2023,0.0441104791902385,3
"46874",9542,2023,0.0948358530027872,2
"46875",9542,2023,0.295088753994709,1
"46876",9543,2024,0.0768447817086408,5
"46877",9543,2024,0.0439675850516762,4
"46878",9543,2024,0.094599796078402,3
"46879",9543,2024,0.293687378251022,2
"46880",9544,2019,0.520412504673004,5
"46881",9544,2019,0.40117159485817,4
"46882",9544,2019,0.554434895515442,3
"46883",9544,2019,0.128137677907944,2
"46884",9544,2019,0.250423461198807,1
"46885",9545,2017,0.173027877610164,5
"46886",9545,2017,0.367172457147399,4
"46887",9545,2017,0.547880263341859,3
"46888",9545,2017,0.423864627107063,2
"46889",9545,2017,0.591842206775413,1
"46890",9546,2018,0.368015319108963,5
"46891",9546,2018,0.548652708530426,4
"46892",9546,2018,0.425204187631607,3
"46893",9546,2018,0.593699634075165,2
"46894",9546,2018,0.138114109635353,1
"46895",9547,2023,0.262570613641551,5
"46896",9547,2023,0.100077029465906,4
"46897",9547,2023,0.0633319131678064,3
"46898",9547,2023,0.126445328616297,2
"46899",9547,2023,0.413604325344824,1
"46900",9548,2024,0.092032943539127,5
"46901",9548,2024,0.057312002510881,4
"46902",9548,2024,0.119357582713778,3
"46903",9548,2024,0.387904506662708,2
"46904",9549,2012,NA,5
"46905",9549,2012,NA,4
"46906",9549,2012,NA,3
"46907",9549,2012,NA,2
"46908",9549,2012,NA,1
"46909",9550,2015,NA,5
"46910",9550,2015,NA,4
"46911",9550,2015,NA,3
"46912",9550,2015,NA,2
"46913",9550,2015,NA,1
"46914",9551,2016,NA,5
"46915",9551,2016,NA,4
"46916",9551,2016,NA,3
"46917",9551,2016,NA,2
"46918",9551,2016,NA,1
"46919",9552,2017,NA,5
"46920",9552,2017,NA,4
"46921",9552,2017,NA,3
"46922",9552,2017,NA,2
"46923",9552,2017,NA,1
"46924",9553,2020,0.455327272415161,5
"46925",9553,2020,0.627757251262665,4
"46926",9553,2020,0.142314299941063,3
"46927",9553,2020,0.27448633313179,2
"46928",9553,2020,0.10747554153204,1
"46929",9554,2021,0.627757251262665,5
"46930",9554,2021,0.142314299941063,4
"46931",9554,2021,0.27448633313179,3
"46932",9554,2021,0.10747554153204,2
"46933",9554,2021,0.0691293403506279,1
"46934",9555,2023,0.27448633313179,5
"46935",9555,2023,0.10747554153204,4
"46936",9555,2023,0.0691293403506279,3
"46937",9555,2023,0.135180905461311,2
"46938",9555,2023,0.441418468952179,1
"46939",9556,2022,NA,5
"46940",9556,2022,NA,4
"46941",9556,2022,NA,3
"46942",9556,2022,NA,2
"46943",9556,2022,NA,1
"46944",9557,2022,0,5
"46945",9557,2022,0,4
"46946",9557,2022,0,3
"46947",9557,2022,0,2
"46948",9557,2022,0,1
"46949",9558,2015,NA,5
"46950",9558,2015,NA,4
"46951",9558,2015,NA,3
"46952",9558,2015,NA,2
"46953",9558,2015,NA,1
"46954",9559,2016,NA,5
"46955",9559,2016,NA,4
"46956",9559,2016,NA,3
"46957",9559,2016,NA,2
"46958",9559,2016,NA,1
"46959",9560,2023,NA,5
"46960",9560,2023,NA,4
"46961",9560,2023,NA,3
"46962",9560,2023,NA,2
"46963",9560,2023,NA,1
"46964",9561,2018,NA,5
"46965",9561,2018,NA,4
"46966",9561,2018,NA,3
"46967",9561,2018,NA,2
"46968",9561,2018,NA,1
"46969",9562,2022,NA,5
"46970",9562,2022,NA,4
"46971",9562,2022,NA,3
"46972",9562,2022,NA,2
"46973",9562,2022,NA,1
"46974",9563,2023,NA,5
"46975",9563,2023,NA,4
"46976",9563,2023,NA,3
"46977",9563,2023,NA,2
"46978",9563,2023,NA,1
"46979",9564,2022,0,5
"46980",9564,2022,0,4
"46981",9564,2022,0,3
"46982",9564,2022,0,2
"46983",9564,2022,0,1
"46984",9565,2023,0,5
"46985",9565,2023,0,4
"46986",9565,2023,0,3
"46987",9565,2023,0,2
"46988",9565,2023,0,1
"46989",9566,2024,0,5
"46990",9566,2024,0,4
"46991",9566,2024,0,3
"46992",9566,2024,0,2
"46993",9567,2012,0,5
"46994",9567,2012,0,4
"46995",9567,2012,0,3
"46996",9567,2012,0,2
"46997",9567,2012,0,1
"46998",9568,2020,0,5
"46999",9568,2020,0,4
"47000",9568,2020,0,3
"47001",9568,2020,0,2
"47002",9568,2020,0,1
"47003",9569,2021,0,5
"47004",9569,2021,0,4
"47005",9569,2021,0,3
"47006",9569,2021,0,2
"47007",9569,2021,0,1
"47008",9570,2022,0,5
"47009",9570,2022,0,4
"47010",9570,2022,0,3
"47011",9570,2022,0,2
"47012",9570,2022,0,1
"47013",9571,2021,0,5
"47014",9571,2021,0,4
"47015",9571,2021,0,3
"47016",9571,2021,0,2
"47017",9571,2021,0,1
"47018",9572,2022,0,5
"47019",9572,2022,0,4
"47020",9572,2022,0,3
"47021",9572,2022,0,2
"47022",9572,2022,0,1
"47023",9573,2024,0,5
"47024",9573,2024,0,4
"47025",9573,2024,0,3
"47026",9573,2024,0,2
"47027",9574,2020,0,5
"47028",9574,2020,0,4
"47029",9574,2020,0,3
"47030",9574,2020,0,2
"47031",9574,2020,0,1
"47032",9575,2023,0,5
"47033",9575,2023,0,4
"47034",9575,2023,0,3
"47035",9575,2023,0,2
"47036",9575,2023,0,1
"47037",9576,2020,0,5
"47038",9576,2020,0,4
"47039",9576,2020,0,3
"47040",9576,2020,0,2
"47041",9576,2020,0,1
"47042",9577,2012,NA,5
"47043",9577,2012,NA,4
"47044",9577,2012,NA,3
"47045",9577,2012,NA,2
"47046",9577,2012,NA,1
"47047",9578,2020,0.646209537982941,5
"47048",9578,2020,0.507008731365204,4
"47049",9578,2020,0.112927004694939,3
"47050",9578,2020,0.397957295179367,2
"47051",9578,2020,0.11261098831892,1
"47052",9579,2016,0,5
"47053",9579,2016,0,4
"47054",9579,2016,0,3
"47055",9579,2016,0,2
"47056",9579,2016,0,1
"47057",9580,2017,0,5
"47058",9580,2017,0,4
"47059",9580,2017,0,3
"47060",9580,2017,0,2
"47061",9580,2017,0,1
"47062",9581,2018,0,5
"47063",9581,2018,0,4
"47064",9581,2018,0,3
"47065",9581,2018,0,2
"47066",9581,2018,0,1
"47067",9582,2019,0,5
"47068",9582,2019,0,4
"47069",9582,2019,0,3
"47070",9582,2019,0,2
"47071",9582,2019,0,1
"47072",9583,2022,0,5
"47073",9583,2022,0,4
"47074",9583,2022,0,3
"47075",9583,2022,0,2
"47076",9583,2022,0,1
"47077",9584,2018,0,5
"47078",9584,2018,0,4
"47079",9584,2018,0,3
"47080",9584,2018,0,2
"47081",9584,2018,0,1
"47082",9585,2022,0,5
"47083",9585,2022,0,4
"47084",9585,2022,0,3
"47085",9585,2022,0,2
"47086",9585,2022,0,1
"47087",9586,2024,0.0523797571659088,5
"47088",9586,2024,0.100718408823013,4
"47089",9586,2024,0.0844601765275002,3
"47090",9586,2024,0.339650630950928,2
"47091",9587,2011,0,5
"47092",9587,2011,0,4
"47093",9587,2011,0,3
"47094",9587,2011,0,2
"47095",9587,2011,0,1
"47096",9588,2012,0,5
"47097",9588,2012,0,4
"47098",9588,2012,0,3
"47099",9588,2012,0,2
"47100",9588,2012,0,1
"47101",9589,2013,0,5
"47102",9589,2013,0,4
"47103",9589,2013,0,3
"47104",9589,2013,0,2
"47105",9589,2013,0,1
"47106",9590,2016,0,5
"47107",9590,2016,0,4
"47108",9590,2016,0,3
"47109",9590,2016,0,2
"47110",9590,2016,0,1
"47111",9591,2017,0,5
"47112",9591,2017,0,4
"47113",9591,2017,0,3
"47114",9591,2017,0,2
"47115",9591,2017,0,1
"47116",9592,2020,0,5
"47117",9592,2020,0,4
"47118",9592,2020,0,3
"47119",9592,2020,0,2
"47120",9592,2020,0,1
"47121",9593,2021,0,5
"47122",9593,2021,0,4
"47123",9593,2021,0,3
"47124",9593,2021,0,2
"47125",9593,2021,0,1
"47126",9594,2023,0,5
"47127",9594,2023,0,4
"47128",9594,2023,0,3
"47129",9594,2023,0,2
"47130",9594,2023,0,1
"47131",9595,2024,0,5
"47132",9595,2024,0,4
"47133",9595,2024,0,3
"47134",9595,2024,0,2
"47135",9596,2016,0,5
"47136",9596,2016,0,4
"47137",9596,2016,0,3
"47138",9596,2016,0,2
"47139",9596,2016,0,1
"47140",9597,2016,0.0918535697278023,5
"47141",9597,2016,0.27574560803682,4
"47142",9597,2016,0.378837750399006,3
"47143",9597,2016,0.589224050843282,2
"47144",9597,2016,0.536268768487626,1
"47145",9598,2019,0.589565277099609,5
"47146",9598,2019,0.536199510097504,4
"47147",9598,2019,0.472961157560349,3
"47148",9598,2019,0.121387168765068,2
"47149",9598,2019,0.338802337646484,1
"47150",9599,2023,0.340610264392595,5
"47151",9599,2023,0.0919346033986459,4
"47152",9599,2023,0.122690307360646,3
"47153",9599,2023,0.106406284070102,2
"47154",9599,2023,0.384524712941669,1
"47155",9600,2014,0.240558341735396,5
"47156",9600,2014,0.230393952972748,4
"47157",9600,2014,0.0897805874482282,3
"47158",9600,2014,0.275925083011632,2
"47159",9600,2014,0.372612138308093,1
"47160",9601,2016,0.0897805874482282,5
"47161",9601,2016,0.275925083011632,4
"47162",9601,2016,0.372612138308093,3
"47163",9601,2016,0.567023922586844,2
"47164",9601,2016,0.530977520579049,1
"47165",9602,2018,0.372753463079845,5
"47166",9602,2018,0.567674415478928,4
"47167",9602,2018,0.531744051350604,3
"47168",9602,2018,0.481602982965617,2
"47169",9602,2018,0.12939418673406,1
"47170",9603,2019,0.562369357459717,5
"47171",9603,2019,0.525492652963175,4
"47172",9603,2019,0.48119521119562,3
"47173",9603,2019,0.129506994805683,2
"47174",9603,2019,0.351705269445684,1
"47175",9604,2024,0.102175535721389,5
"47176",9604,2024,0.122851493436476,4
"47177",9604,2024,0.113685770832597,3
"47178",9604,2024,0.405729650815116,2
"47179",9605,2017,NA,5
"47180",9605,2017,NA,4
"47181",9605,2017,NA,3
"47182",9605,2017,NA,2
"47183",9605,2017,NA,1
"47184",9606,2016,0.0597938075661659,5
"47185",9606,2016,0.15446275472641,4
"47186",9606,2016,0.215649783611298,3
"47187",9606,2016,0.415741086006165,2
"47188",9606,2016,0.265011727809906,1
"47189",9607,2017,0.0031278657230712,5
"47190",9607,2017,0.00425131214782441,4
"47191",9607,2017,0.00701465342940249,3
"47192",9607,2017,0.00527595281894925,2
"47193",9607,2017,0.00821418587187048,1
"47194",9608,2018,0.180098074255605,5
"47195",9608,2018,0.287715867048728,4
"47196",9608,2018,0.21514853745498,3
"47197",9608,2018,0.343839522633585,2
"47198",9608,2018,0.163478999514072,1
"47199",9609,2014,0.109084350909046,5
"47200",9609,2014,0.0426711753544414,4
"47201",9609,2014,0.0318207010081298,3
"47202",9609,2014,0.0505792107078506,2
"47203",9609,2014,0.0720291087943801,1
"47204",9610,2019,0,5
"47205",9610,2019,0,4
"47206",9610,2019,0,3
"47207",9610,2019,0,2
"47208",9610,2019,0,1
"47209",9611,2021,NA,5
"47210",9611,2021,NA,4
"47211",9611,2021,NA,3
"47212",9611,2021,NA,2
"47213",9611,2021,NA,1
"47214",9612,2023,NA,5
"47215",9612,2023,NA,4
"47216",9612,2023,NA,3
"47217",9612,2023,NA,2
"47218",9612,2023,NA,1
"47219",9613,2012,NA,5
"47220",9613,2012,NA,4
"47221",9613,2012,NA,3
"47222",9613,2012,NA,2
"47223",9613,2012,NA,1
"47224",9614,2013,NA,5
"47225",9614,2013,NA,4
"47226",9614,2013,NA,3
"47227",9614,2013,NA,2
"47228",9614,2013,NA,1
"47229",9615,2014,NA,5
"47230",9615,2014,NA,4
"47231",9615,2014,NA,3
"47232",9615,2014,NA,2
"47233",9615,2014,NA,1
"47234",9616,2016,NA,5
"47235",9616,2016,NA,4
"47236",9616,2016,NA,3
"47237",9616,2016,NA,2
"47238",9616,2016,NA,1
"47239",9617,2018,NA,5
"47240",9617,2018,NA,4
"47241",9617,2018,NA,3
"47242",9617,2018,NA,2
"47243",9617,2018,NA,1
"47244",9618,2019,NA,5
"47245",9618,2019,NA,4
"47246",9618,2019,NA,3
"47247",9618,2019,NA,2
"47248",9618,2019,NA,1
"47249",9619,2022,NA,5
"47250",9619,2022,NA,4
"47251",9619,2022,NA,3
"47252",9619,2022,NA,2
"47253",9619,2022,NA,1
"47254",9620,2024,NA,5
"47255",9620,2024,NA,4
"47256",9620,2024,NA,3
"47257",9620,2024,NA,2
"47258",9621,2015,0,5
"47259",9621,2015,0,4
"47260",9621,2015,0,3
"47261",9621,2015,0,2
"47262",9621,2015,0,1
"47263",9622,2019,0,5
"47264",9622,2019,0,4
"47265",9622,2019,0,3
"47266",9622,2019,0,2
"47267",9622,2019,0,1
"47268",9623,2022,0,5
"47269",9623,2022,0,4
"47270",9623,2022,0,3
"47271",9623,2022,0,2
"47272",9623,2022,0,1
"47273",9624,2017,NA,5
"47274",9624,2017,NA,4
"47275",9624,2017,NA,3
"47276",9624,2017,NA,2
"47277",9624,2017,NA,1
"47278",9625,2024,NA,5
"47279",9625,2024,NA,4
"47280",9625,2024,NA,3
"47281",9625,2024,NA,2
"47282",9626,2014,NA,5
"47283",9626,2014,NA,4
"47284",9626,2014,NA,3
"47285",9626,2014,NA,2
"47286",9626,2014,NA,1
"47287",9627,2017,NA,5
"47288",9627,2017,NA,4
"47289",9627,2017,NA,3
"47290",9627,2017,NA,2
"47291",9627,2017,NA,1
"47292",9628,2018,NA,5
"47293",9628,2018,NA,4
"47294",9628,2018,NA,3
"47295",9628,2018,NA,2
"47296",9628,2018,NA,1
"47297",9629,2019,NA,5
"47298",9629,2019,NA,4
"47299",9629,2019,NA,3
"47300",9629,2019,NA,2
"47301",9629,2019,NA,1
"47302",9630,2022,NA,5
"47303",9630,2022,NA,4
"47304",9630,2022,NA,3
"47305",9630,2022,NA,2
"47306",9630,2022,NA,1
"47307",9631,2023,NA,5
"47308",9631,2023,NA,4
"47309",9631,2023,NA,3
"47310",9631,2023,NA,2
"47311",9631,2023,NA,1
"47312",9632,2017,NA,5
"47313",9632,2017,NA,4
"47314",9632,2017,NA,3
"47315",9632,2017,NA,2
"47316",9632,2017,NA,1
"47317",9633,2022,0.0728260949254036,5
"47318",9633,2022,0.138394132256508,4
"47319",9633,2022,0.0662459880113602,3
"47320",9633,2022,0.0147639913484454,2
"47321",9633,2022,0.0638429373502731,1
"47322",9634,2019,NA,5
"47323",9634,2019,NA,4
"47324",9634,2019,NA,3
"47325",9634,2019,NA,2
"47326",9634,2019,NA,1
"47327",9635,2023,0.136206669449231,5
"47328",9635,2023,0.0590103734293093,4
