"","cell","year"
"18854",33544,2020
"18855",33545,2017
"18856",33545,2023
"18857",33252,2022
"18858",33558,2022
"18859",33559,2022
"18860",33253,2020
"18861",33254,2020
"18862",33559,2020
"18863",33560,2020
"18864",33562,2015
"18865",33563,2015
"18866",33256,2017
"18867",33562,2017
"18868",33563,2017
"18869",33562,2018
"18870",33563,2018
"18871",33562,2019
"18872",33563,2019
"18873",33563,2020
"18874",33256,2015
"18875",33257,2015
"18876",33563,2016
"18877",33564,2019
"18878",33257,2021
"18879",33258,2021
"18880",33563,2021
"18881",33564,2021
"18882",33563,2022
"18883",33564,2022
"18884",33564,2017
"18885",33564,2018
"18886",33565,2018
"18887",33564,2020
"18888",33565,2019
"18889",33566,2019
"18890",33569,2014
"18891",33569,2015
"18892",33569,2022
"18893",33570,2022
"18894",33569,2023
"18895",33570,2023
"18896",33263,2022
"18897",33264,2022
"18898",33570,2010
"18899",33571,2010
"18900",33876,2010
"18901",33877,2010
"18902",33265,2013
"18903",33571,2013
"18904",33571,2014
"18905",33877,2014
"18906",33571,2015
"18907",33877,2015
"18908",33570,2017
"18909",33571,2017
"18910",33876,2017
"18911",33877,2017
"18912",33570,2018
"18913",33571,2018
"18914",33876,2018
"18915",33877,2018
"18916",33571,2021
"18917",33877,2021
"18918",33269,2019
"18919",33270,2019
"18920",33575,2019
"18921",33576,2019
"18922",33587,2016
"18923",33588,2016
"18924",33590,2016
"18925",33896,2016
"18926",33284,2017
"18927",33590,2017
"18928",33591,2016
"18929",33592,2013
"18930",33595,2016
"18931",33620,2017
"18932",33620,2020
"18933",33689,2014
"18934",33688,2020
"18935",33689,2020
"18936",33689,2023
"18937",33689,2024
"18938",33691,2016
"18939",33692,2016
"18940",33997,2016
"18941",33998,2016
"18942",33692,2023
"18943",33698,2016
"18944",33698,2018
"18945",33698,2020
"18946",33392,2021
"18947",33698,2021
"18948",33698,2023
"18949",33698,2024
"18950",33699,2014
"18951",33393,2016
"18952",33699,2016
"18953",33700,2016
"18954",33699,2019
"18955",33393,2021
"18956",33699,2021
"18957",33699,2024
"18958",33397,2012
"18959",33703,2012
"18960",33703,2016
"18961",33396,2017
"18962",33397,2017
"18963",33702,2017
"18964",33703,2017
"18965",33703,2020
"18966",34009,2020
"18967",33703,2022
"18968",33703,2024
"18969",33715,2014
"18970",33409,2017
"18971",33410,2017
"18972",33715,2017
"18973",33716,2017
"18974",33409,2014
"18975",33750,2012
"18976",33751,2012
"18977",33751,2021
"18978",33751,2023
"18979",33799,2018
"18980",33800,2018
"18981",33799,2019
"18982",33804,2021
"18983",33805,2021
"18984",34110,2021
"18985",34111,2021
"18986",33808,2024
"18987",33809,2024
"18988",33810,2016
"18989",33810,2022
"18990",34116,2022
"18991",33811,2013
"18992",33810,2014
"18993",33811,2014
"18994",34116,2014
"18995",34117,2014
"18996",33811,2022
"18997",33810,2023
"18998",33811,2023
"18999",33813,2012
"19000",33814,2012
"19001",33814,2014
"19002",33815,2014
"19003",33814,2018
"19004",33814,2020
"19005",33814,2021
"19006",33814,2023
"19007",33814,2024
"19008",33815,2015
"19009",33815,2016
"19010",33815,2018
"19011",33815,2020
"19012",33815,2023
"19013",33816,2018
"19014",33817,2018
"19015",33816,2020
"19016",33817,2020
"19017",33816,2023
"19018",33817,2023
"19019",33817,2014
"19020",33818,2014
"19021",33818,2020
"19022",34123,2020
"19023",34124,2020
"19024",33817,2021
"19025",33818,2021
"19026",34123,2021
"19027",34124,2021
"19028",33817,2024
"19029",33818,2024
"19030",34123,2024
"19031",34124,2024
"19032",33819,2020
"19033",34125,2020
"19034",33819,2023
"19035",34125,2023
"19036",33521,2016
"19037",33522,2016
"19038",33827,2016
"19039",33828,2016
"19040",33828,2019
"19041",33828,2023
"19042",33828,2024
"19043",33829,2014
"19044",33835,2010
"19045",34141,2010
"19046",33834,2021
"19047",33835,2021
"19048",34140,2021
"19049",34141,2021
"19050",33843,2017
"19051",33844,2017
"19052",33843,2022
"19053",33844,2022
"19054",33850,2012
"19055",33851,2012
"19056",33852,2024
"19057",34158,2024
"19058",33869,2010
"19059",34175,2010
"19060",33870,2024
"19061",33871,2016
"19062",33871,2018
"19063",33871,2022
"19064",33872,2021
"19065",33873,2014
"19066",34179,2014
"19067",33570,2024
"19068",33875,2024
"19069",33876,2024
"19070",33877,2024
"19071",33571,2022
"19072",33572,2022
"19073",33877,2022
"19074",33878,2022
"19075",33571,2023
"19076",33877,2023
"19077",33878,2024
"19078",33571,2011
"19079",33572,2011
"19080",33877,2011
"19081",33878,2011
"19082",33572,2013
"19083",33877,2013
"19084",33878,2013
"19085",33877,2016
"19086",33878,2016
"19087",33572,2018
"19088",33878,2018
"19089",33877,2019
"19090",33878,2019
"19091",33878,2021
"19092",33878,2023
"19093",33577,2010
"19094",33578,2010
"19095",33883,2010
"19096",33884,2010
"19097",33883,2015
"19098",33883,2019
"19099",33577,2024
"19100",33578,2024
"19101",33883,2024
"19102",33884,2024
"19103",33578,2015
"19104",33884,2015
"19105",33884,2016
"19106",33885,2010
"19107",33886,2010
"19108",33886,2016
"19109",33886,2018
"19110",33885,2022
"19111",33886,2022
"19112",33887,2016
"19113",33887,2023
"19114",33894,2016
"19115",33894,2020
"19116",33895,2020
"19117",33895,2016
"19118",33897,2016
"19119",33904,2020
"19120",33905,2020
"19121",34210,2020
"19122",33904,2022
"19123",34210,2022
"19124",33904,2010
"19125",33905,2010
"19126",33906,2010
"19127",34210,2010
"19128",34211,2010
"19129",33619,2018
"19130",33620,2018
"19131",33925,2018
"19132",33926,2018
"19133",33621,2018
"19134",33622,2018
"19135",33927,2018
"19136",33928,2018
"19137",33987,2018
"19138",33995,2010
"19139",33995,2013
"19140",33995,2014
"19141",33995,2015
"19142",33995,2016
"19143",33994,2020
"19144",33995,2020
"19145",33995,2021
"19146",33994,2022
"19147",33995,2022
"19148",33995,2023
"19149",33691,2010
"19150",33692,2010
"19151",33997,2010
"19152",33998,2010
"19153",33998,2018
"19154",33998,2021
"19155",33691,2022
"19156",33692,2022
"19157",33997,2022
"19158",33998,2022
"19159",33693,2010
"19160",33999,2010
"19161",33692,2012
"19162",33693,2012
"19163",33998,2012
"19164",33999,2012
"19165",33999,2018
"19166",33692,2019
"19167",33693,2019
"19168",33998,2019
"19169",33999,2019
"19170",33692,2020
"19171",33693,2020
"19172",33998,2020
"19173",33999,2020
"19174",33999,2021
"19175",33693,2022
"19176",33999,2022
"19177",34001,2024
"19178",34002,2024
"19179",34009,2015
"19180",34010,2015
"19181",34009,2016
"19182",34009,2017
"19183",34009,2018
"19184",34009,2021
"19185",34009,2022
"19186",34010,2022
"19187",33702,2024
"19188",34008,2024
"19189",34009,2024
"19190",34010,2024
"19191",34010,2017
"19192",34315,2017
"19193",34316,2017
"19194",34020,2018
"19195",34020,2020
"19196",34020,2021
"19197",34020,2023
"19198",34023,2021
"19199",34029,2010
"19200",34030,2010
"19201",34335,2010
"19202",34336,2010
"19203",34037,2019
"19204",34038,2019
"19205",33735,2019
"19206",33736,2019
"19207",34041,2019
"19208",34042,2019
"19209",33749,2012
"19210",34055,2012
"19211",34056,2012
"19212",33783,2019
"19213",33784,2019
"19214",34089,2019
"19215",34090,2019
"19216",34091,2019
"19217",33785,2013
"19218",34091,2013
"19219",34091,2018
"19220",34091,2023
"19221",34091,2024
"19222",33798,2017
"19223",33799,2017
"19224",34104,2017
"19225",34105,2017
"19226",34104,2019
"19227",33798,2022
"19228",33799,2022
"19229",34104,2022
"19230",34105,2022
"19231",33798,2023
"19232",34104,2023
"19233",34105,2023
"19234",33798,2024
"19235",34104,2024
"19236",34105,2024
"19237",34106,2011
"19238",34107,2011
"19239",34108,2011
"19240",34413,2011
"19241",34414,2011
"19242",34107,2013
"19243",34108,2013
"19244",34413,2013
"19245",34414,2013
"19246",34106,2014
"19247",34107,2014
"19248",34108,2014
"19249",34413,2014
"19250",34414,2014
"19251",34107,2018
"19252",34108,2018
"19253",34413,2018
"19254",34414,2018
"19255",34107,2019
"19256",34413,2019
"19257",34107,2020
"19258",34108,2020
"19259",34107,2021
"19260",34108,2021
"19261",34413,2021
"19262",34414,2021
"19263",34107,2022
"19264",34107,2024
"19265",34110,2011
"19266",34111,2011
"19267",34116,2021
"19268",34116,2023
"19269",34117,2010
"19270",34118,2010
"19271",34423,2010
"19272",34424,2010
"19273",34117,2011
"19274",34117,2012
"19275",34118,2012
"19276",34117,2013
"19277",34423,2013
"19278",34118,2014
"19279",34423,2014
"19280",34424,2014
"19281",34117,2015
"19282",34117,2017
"19283",34117,2018
"19284",34118,2018
"19285",34117,2021
"19286",34117,2022
"19287",34117,2023
"19288",34117,2016
"19289",34118,2016
"19290",34118,2021
"19291",34117,2024
"19292",34118,2024
"19293",34120,2018
"19294",34121,2018
"19295",34426,2018
"19296",34427,2018
"19297",34119,2024
"19298",34120,2024
"19299",34123,2010
"19300",33817,2011
"19301",34122,2011
"19302",34123,2011
"19303",34123,2018
"19304",34123,2019
"19305",34122,2022
"19306",34123,2022
"19307",34126,2020
"19308",34133,2015
"19309",34134,2015
"19310",34439,2015
"19311",34440,2015
"19312",34133,2017
"19313",34134,2017
"19314",34439,2017
"19315",34133,2021
"19316",34133,2023
"19317",34134,2023
"19318",34439,2023
"19319",34440,2023
"19320",34133,2024
"19321",34134,2024
"19322",34439,2024
"19323",34440,2024
"19324",34133,2013
"19325",34134,2013
"19326",34439,2013
"19327",34440,2013
"19328",34440,2017
"19329",34133,2019
"19330",34134,2019
"19331",34439,2019
"19332",34440,2019
"19333",34134,2022
"19334",34137,2023
"19335",34443,2023
"19336",34138,2020
"19337",34139,2020
"19338",34150,2020
"19339",34150,2023
"19340",34456,2023
"19341",34156,2018
"19342",34157,2018
"19343",34156,2024
"19344",34157,2024
"19345",34170,2023
"19346",34171,2023
"19347",34477,2023
"19348",34174,2014
"19349",34175,2014
"19350",34174,2016
"19351",34174,2018
"19352",34175,2018
"19353",34177,2018
"19354",34178,2018
"19355",34181,2021
"19356",34182,2021
"19357",34487,2021
"19358",34488,2021
"19359",34189,2010
"19360",34190,2010
"19361",34189,2014
"19362",33883,2016
"19363",34189,2016
"19364",34190,2016
"19365",33883,2020
"19366",33884,2020
"19367",34189,2020
"19368",34190,2020
"19369",33883,2022
"19370",34189,2022
"19371",33887,2010
"19372",34192,2010
"19373",34193,2010
"19374",33887,2020
"19375",34193,2020
"19376",34208,2016
"19377",34232,2018
"19378",34233,2018
"19379",33991,2020
"19380",34297,2020
"19381",34305,2013
"19382",34611,2013
"19383",34305,2015
"19384",34305,2016
"19385",34611,2016
"19386",34305,2019
"19387",34305,2022
"19388",34611,2022
"19389",34309,2015
"19390",34309,2017
"19391",34309,2020
"19392",34309,2022
"19393",34309,2023
"19394",34312,2014
"19395",34313,2014
"19396",34618,2014
"19397",34619,2014
"19398",34313,2017
"19399",34314,2017
"19400",34008,2011
"19401",34009,2011
"19402",34314,2011
"19403",34315,2011
"19404",34314,2014
"19405",34314,2018
"19406",34314,2019
"19407",34008,2020
"19408",34314,2020
"19409",34314,2022
"19410",34316,2019
"19411",34317,2019
"19412",34325,2019
"19413",34326,2019
"19414",34326,2024
"19415",34632,2024
"19416",34384,2012
"19417",34385,2012
"19418",34690,2012
"19419",34691,2012
"19420",34397,2019
"19421",34397,2023
"19422",34411,2019
"19423",34411,2020
"19424",34105,2021
"19425",34106,2021
"19426",34411,2021
"19427",34412,2021
"19428",34106,2022
"19429",34411,2022
"19430",34412,2022
"19431",34411,2024
"19432",34412,2023
"19433",34413,2023
"19434",34414,2022
"19435",34415,2022
"19436",34415,2023
"19437",34416,2023
"19438",34416,2013
"19439",34416,2021
"19440",34417,2021
"19441",34416,2022
"19442",34417,2022
"19443",34416,2024
"19444",34417,2011
"19445",34416,2020
"19446",34417,2020
"19447",34418,2022
"19448",34417,2024
"19449",34418,2016
"19450",34418,2018
"19451",34418,2019
"19452",34418,2023
"19453",34419,2018
"19454",34419,2020
"19455",34419,2024
"19456",34421,2022
"19457",34421,2023
"19458",34116,2011
"19459",34422,2011
"19460",34423,2011
"19461",34422,2015
"19462",34421,2018
"19463",34422,2018
"19464",34422,2019
"19465",34422,2022
"19466",34115,2024
"19467",34116,2024
"19468",34421,2024
"19469",34422,2024
"19470",34423,2012
"19471",34423,2015
"19472",34423,2016
"19473",34116,2018
"19474",34423,2018
"19475",34117,2019
"19476",34423,2019
"19477",34423,2020
"19478",34423,2021
"19479",34423,2023
"19480",34423,2024
"19481",34424,2024
"19482",34119,2021
"19483",34425,2021
"19484",34426,2013
"19485",34427,2013
"19486",34120,2015
"19487",34426,2015
"19488",34120,2016
"19489",34426,2016
"19490",34426,2017
"19491",34427,2017
"19492",34732,2018
"19493",34426,2022
"19494",34427,2022
"19495",34425,2023
"19496",34426,2023
"19497",34731,2023
"19498",34732,2023
"19499",34426,2024
"19500",34427,2015
"19501",34733,2015
"19502",34121,2021
"19503",34427,2021
"19504",34428,2021
"19505",34428,2022
"19506",34428,2023
"19507",34429,2012
"19508",34429,2015
"19509",34429,2017
"19510",34429,2018
"19511",34429,2019
"19512",34428,2020
"19513",34429,2020
"19514",34434,2023
"19515",34438,2024
"19516",34744,2024
"19517",34438,2013
"19518",34439,2018
"19519",34745,2018
"19520",34439,2021
"19521",34745,2021
"19522",34441,2023
"19523",34747,2023
"19524",34441,2024
"19525",34747,2024
"19526",34441,2022
"19527",34442,2022
"19528",34138,2019
"19529",34139,2019
"19530",34444,2019
"19531",34445,2019
"19532",34445,2010
"19533",34446,2010
"19534",34445,2024
"19535",34446,2024
"19536",34445,2023
"19537",34446,2023
"19538",34456,2019
"19539",34457,2019
"19540",34456,2020
"19541",34457,2020
"19542",34456,2021
"19543",34457,2021
"19544",34456,2024
"19545",34457,2024
"19546",34456,2015
"19547",34457,2015
"19548",34150,2017
"19549",34151,2017
"19550",34456,2017
"19551",34457,2017
"19552",34763,2017
"19553",34151,2020
"19554",34456,2022
"19555",34457,2022
"19556",34151,2023
"19557",34457,2023
"19558",34459,2024
"19559",34461,2013
"19560",34462,2013
"19561",34462,2020
"19562",34481,2023
"19563",34482,2023
"19564",34179,2015
"19565",34180,2015
"19566",34485,2015
"19567",34486,2015
"19568",34487,2024
"19569",34488,2024
"19570",34199,2016
"19571",34505,2016
"19572",34506,2016
"19573",34231,2023
"19574",34537,2023
"19575",34233,2016
"19576",34234,2016
"19577",34539,2016
"19578",34540,2016
"19579",34241,2014
"19580",34242,2014
"19581",34547,2014
"19582",34548,2014
"19583",34599,2018
"19584",34600,2018
"19585",34603,2017
"19586",34604,2017
"19587",34909,2017
"19588",34910,2017
"19589",34603,2015
"19590",34604,2015
"19591",34603,2016
"19592",34604,2016
"19593",34909,2016
"19594",34910,2016
"19595",34603,2018
"19596",34604,2018
"19597",34909,2018
"19598",34910,2018
"19599",34604,2020
"19600",34604,2021
"19601",34605,2021
"19602",34910,2021
"19603",34911,2021
"19604",34605,2013
"19605",34605,2015
"19606",34605,2016
"19607",34605,2017
"19608",34605,2020
"19609",34605,2022
"19610",34606,2022
"19611",34605,2024
"19612",34606,2024
"19613",34607,2022
"19614",34912,2022
"19615",34913,2022
"19616",34612,2016
"19617",34612,2023
"19618",34613,2023
"19619",34612,2010
"19620",34613,2010
"19621",34919,2010
"19622",34612,2013
"19623",34613,2013
"19624",34918,2013
"19625",34919,2013
"19626",34613,2016
"19627",34918,2016
"19628",34919,2016
"19629",34612,2024
"19630",34613,2024
"19631",34614,2018
"19632",34615,2018
"19633",34920,2018
"19634",34921,2018
"19635",34313,2023
"19636",34314,2023
"19637",34619,2023
"19638",34620,2023
"19639",34619,2017
"19640",34620,2017
"19641",34313,2018
"19642",34619,2018
"19643",34620,2018
"19644",34620,2024
"19645",34621,2016
"19646",34622,2016
"19647",34315,2024
"19648",34621,2024
"19649",34622,2024
"19650",34317,2017
"19651",34622,2017
"19652",34623,2017
"19653",34316,2022
"19654",34622,2022
"19655",34623,2010
"19656",34624,2010
"19657",34929,2010
"19658",34930,2010
"19659",34623,2011
"19660",34929,2011
"19661",34623,2012
"19662",34624,2012
"19663",34929,2012
"19664",34930,2012
"19665",34623,2013
"19666",34624,2013
"19667",34929,2013
"19668",34930,2013
"19669",34623,2014
"19670",34624,2014
"19671",34623,2020
"19672",34624,2020
"19673",34929,2020
"19674",34623,2023
"19675",34624,2023
"19676",34929,2023
"19677",34930,2023
"19678",34623,2024
"19679",34624,2024
"19680",34929,2024
"19681",34930,2024
"19682",34624,2018
"19683",34625,2018
"19684",34930,2018
"19685",34931,2018
"19686",34625,2015
"19687",34931,2015
"19688",34630,2012
"19689",34631,2012
"19690",34937,2012
"19691",34631,2015
"19692",34632,2015
"19693",34631,2022
"19694",34937,2022
"19695",34631,2023
"19696",34937,2023
"19697",34649,2024
"19698",34684,2021
"19699",34685,2021
"19700",34695,2023
"19701",34702,2019
"19702",34703,2019
"19703",34702,2022
"19704",34703,2022
"19705",34704,2013
"19706",34705,2013
"19707",34704,2016
"19708",34705,2016
"19709",34704,2019
"19710",34705,2019
"19711",34704,2022
"19712",34705,2022
"19713",34705,2015
"19714",34706,2015
"19715",34719,2022
"19716",34726,2015
"19717",34727,2015
"19718",34726,2023
"19719",34421,2016
"19720",34727,2016
"19721",34421,2017
"19722",34727,2017
"19723",34420,2024
"19724",34726,2024
"19725",34727,2024
"19726",34727,2021
"19727",34728,2021
"19728",34728,2024
"19729",34730,2012
"19730",34731,2012
"19731",34731,2015
"19732",34731,2021
"19733",34731,2022
"19734",34732,2012
"19735",34425,2015
"19736",34732,2015
"19737",34732,2017
"19738",34732,2019
"19739",34732,2021
"19740",34732,2022
"19741",34732,2024
"19742",34733,2021
"19743",34734,2021
"19744",34427,2024
"19745",34428,2024
"19746",34733,2024
"19747",34734,2024
"19748",34740,2017
"19749",34741,2017
"19750",34742,2017
"19751",35046,2017
"19752",35047,2017
"19753",35048,2017
"19754",34741,2021
"19755",34743,2017
"19756",34743,2022
"19757",34744,2013
"19758",34744,2022
"19759",34745,2022
"19760",35050,2022
"19761",35051,2022
"19762",34744,2010
"19763",34745,2010
"19764",35050,2010
"19765",35051,2010
"19766",34745,2011
"19767",34745,2012
"19768",34745,2013
"19769",34745,2014
"19770",34745,2015
"19771",34439,2016
"19772",34440,2016
"19773",34745,2016
"19774",34746,2016
"19775",34440,2010
"19776",34746,2010
"19777",34747,2010
"19778",34746,2019
"19779",34746,2022
"19780",34746,2024
"19781",34441,2017
"19782",34442,2017
"19783",34747,2017
"19784",34748,2017
"19785",34441,2021
"19786",34747,2021
"19787",34749,2020
"19788",34749,2023
"19789",34750,2023
"19790",34750,2018
"19791",34751,2018
"19792",34754,2021
"19793",34754,2020
"19794",34755,2020
"19795",35060,2020
"19796",35061,2020
"19797",34761,2023
"19798",34458,2017
"19799",34762,2017
"19800",34764,2017
"19801",34457,2018
"19802",34762,2018
"19803",34763,2018
"19804",34764,2018
"19805",34763,2022
"19806",34763,2013
"19807",34764,2013
"19808",34765,2013
"19809",35069,2013
"19810",35070,2013
"19811",35071,2013
"19812",34763,2014
"19813",34764,2014
"19814",34764,2016
"19815",35069,2018
"19816",35070,2018
"19817",34763,2019
"19818",34764,2019
"19819",34765,2019
"19820",35070,2019
"19821",34763,2020
"19822",34764,2020
"19823",35069,2020
"19824",35070,2020
"19825",34763,2021
"19826",34764,2021
"19827",34764,2022
"19828",34764,2023
"19829",34763,2024
"19830",34764,2024
"19831",34765,2011
"19832",34766,2011
"19833",35071,2011
"19834",35072,2011
"19835",34765,2016
"19836",34765,2017
"19837",34765,2018
"19838",35071,2018
"19839",34766,2018
"19840",35072,2018
"19841",34766,2019
"19842",35072,2019
"19843",34766,2020
"19844",34765,2023
"19845",34766,2023
"19846",34767,2023
"19847",35071,2023
"19848",35072,2023
"19849",35073,2023
"19850",34765,2024
"19851",34766,2024
"19852",35071,2024
"19853",35072,2024
"19854",34767,2024
"19855",34786,2021
"19856",34786,2022
"19857",34786,2023
"19858",34787,2023
"19859",34786,2018
"19860",34787,2018
"19861",34788,2018
"19862",35092,2018
"19863",35093,2018
"19864",34788,2020
"19865",34789,2020
"19866",35094,2020
"19867",35095,2020
"19868",34789,2018
"19869",34790,2018
"19870",34791,2018
"19871",35096,2018
"19872",35097,2018
"19873",34791,2015
"19874",34791,2016
"19875",34487,2022
"19876",34488,2022
"19877",34793,2022
"19878",34794,2022
"19879",34794,2011
"19880",34795,2011
"19881",34794,2017
"19882",34795,2017
"19883",34794,2020
"19884",34795,2020
"19885",34796,2015
"19886",34796,2020
"19887",34796,2023
"19888",34797,2023
"19889",34821,2020
"19890",35127,2020
"19891",34822,2020
"19892",34823,2020
"19893",34827,2010
"19894",34827,2023
"19895",34828,2023
"19896",34830,2024
"19897",34857,2014
"19898",34858,2014
"19899",34859,2014
"19900",35163,2014
"19901",35164,2014
"19902",35165,2014
"19903",34908,2018
"19904",34909,2010
"19905",34910,2010
"19906",34909,2011
"19907",34910,2011
"19908",34909,2012
"19909",34910,2012
"19910",34909,2014
"19911",34910,2014
"19912",34909,2015
"19913",34910,2015
"19914",34603,2021
"19915",34909,2021
"19916",34909,2022
"19917",34910,2022
"19918",34606,2015
"19919",34607,2015
"19920",34912,2015
"19921",34913,2015
"19922",34915,2023
"19923",34917,2012
"19924",34918,2021
"19925",34919,2021
"19926",35224,2021
"19927",35225,2021
"19928",34919,2011
"19929",34920,2011
"19930",35225,2011
"19931",34919,2015
"19932",34613,2020
"19933",34919,2020
"19934",34613,2022
"19935",34919,2022
"19936",34920,2022
"19937",34919,2024
"19938",34920,2024
"19939",34921,2017
"19940",34922,2017
"19941",34921,2024
"19942",34924,2010
"19943",34925,2010
"19944",34924,2013
"19945",34925,2013
"19946",34924,2016
"19947",34925,2016
"19948",34924,2017
"19949",34925,2017
"19950",34924,2019
"19951",34925,2019
"19952",34924,2024
"19953",34925,2018
"19954",34926,2018
"19955",34619,2022
"19956",34925,2022
"19957",34925,2024
"19958",34928,2010
"19959",34622,2011
"19960",34928,2011
"19961",34930,2011
"19962",34622,2012
"19963",34928,2012
"19964",34929,2014
"19965",34928,2015
"19966",34929,2015
"19967",34624,2017
"19968",34929,2017
"19969",34930,2017
"19970",34929,2021
"19971",34623,2022
"19972",34928,2022
"19973",34929,2022
"19974",34930,2022
"19975",34928,2024
"19976",34623,2015
"19977",34624,2015
"19978",34930,2015
"19979",34931,2011
"19980",34931,2016
"19981",35237,2016
"19982",34931,2020
"19983",34931,2021
"19984",35237,2021
"19985",34931,2024
"19986",34931,2010
"19987",34932,2010
"19988",34932,2018
"19989",34933,2018
"19990",34932,2022
"19991",34932,2024
"19992",34933,2024
"19993",34933,2021
"19994",34933,2022
"19995",34936,2010
"19996",34936,2014
"19997",34936,2015
"19998",34936,2017
"19999",34936,2018
"20000",34936,2021
"20001",34936,2022
"20002",34936,2023
"20003",34935,2024
"20004",34936,2024
"20005",35241,2024
"20006",35242,2024
"20007",34648,2022
"20008",34954,2022
"20009",34955,2022
"20010",34989,2022
"20011",34990,2022
"20012",34998,2023
"20013",34999,2023
"20014",34999,2024
"20015",35000,2024
"20016",34702,2023
"20017",34703,2023
"20018",35008,2023
"20019",35009,2023
"20020",35008,2024
"20021",35009,2024
"20022",35314,2024
"20023",35009,2011
"20024",35009,2013
"20025",35009,2014
"20026",35009,2017
"20027",35009,2019
"20028",35009,2020
"20029",35010,2020
"20030",35009,2022
"20031",35010,2022
"20032",34703,2024
"20033",35010,2024
"20034",35031,2011
"20035",35032,2011
"20036",35031,2022
"20037",35032,2022
"20038",35036,2012
"20039",35342,2012
"20040",34730,2014
"20041",34731,2014
"20042",35036,2014
"20043",35037,2014
"20044",35036,2015
"20045",35036,2016
"20046",35036,2023
"20047",35036,2011
"20048",35037,2011
"20049",35342,2011
"20050",35343,2011
"20051",35037,2016
"20052",35343,2016
"20053",35037,2017
"20054",35343,2017
"20055",35037,2019
"20056",35343,2019
"20057",35048,2013
"20058",35049,2017
"20059",35354,2017
"20060",35355,2017
"20061",34742,2020
"20062",35048,2020
"20063",34742,2023
"20064",34743,2023
"20065",35048,2023
"20066",35049,2023
"20067",35049,2011
"20068",35355,2011
"20069",35049,2013
"20070",35049,2016
"20071",35049,2018
"20072",35049,2019
"20073",35049,2020
"20074",35049,2022
"20075",35050,2018
"20076",35051,2011
"20077",35051,2014
"20078",35051,2015
"20079",34746,2018
"20080",35051,2018
"20081",35052,2018
"20082",35051,2020
"20083",35051,2023
"20084",35051,2024
"20085",35051,2013
"20086",35052,2013
"20087",35357,2013
"20088",35358,2013
"20089",35052,2020
"20090",35053,2020
"20091",35358,2020
"20092",35359,2020
"20093",35053,2024
"20094",35054,2015
"20095",35054,2016
"20096",35054,2020
"20097",35056,2013
"20098",35057,2012
"20099",35058,2012
"20100",35363,2012
"20101",35057,2016
"20102",35058,2016
"20103",35363,2016
"20104",35364,2016
"20105",35059,2021
"20106",35063,2021
"20107",35064,2021
"20108",35063,2023
"20109",35064,2023
"20110",35067,2013
"20111",35068,2016
"20112",35067,2017
"20113",35068,2017
"20114",35068,2018
"20115",35068,2019
"20116",35069,2019
"20117",35069,2024
"20118",35070,2015
"20119",34763,2016
"20120",35069,2016
"20121",35070,2016
"20122",35070,2017
"20123",35070,2021
"20124",34765,2022
"20125",35070,2022
"20126",35071,2022
"20127",35070,2023
"20128",35070,2024
"20129",34766,2010
"20130",35072,2010
"20131",34766,2013
"20132",35072,2013
"20133",34766,2014
"20134",35072,2014
"20135",34766,2015
"20136",35072,2015
"20137",34766,2016
"20138",35072,2016
"20139",35073,2016
"20140",35073,2018
"20141",34765,2020
"20142",35071,2020
"20143",35072,2020
"20144",35073,2024
"20145",35090,2017
"20146",35396,2017
"20147",35090,2021
"20148",35396,2021
"20149",34791,2024
"20150",34792,2024
"20151",35097,2024
"20152",35098,2024
"20153",35119,2019
"20154",35134,2014
"20155",34827,2016
"20156",34828,2016
"20157",35133,2016
"20158",35134,2016
"20159",34827,2017
"20160",34828,2017
"20161",35133,2017
"20162",35134,2017
"20163",35439,2017
"20164",35440,2017
"20165",35135,2020
"20166",35136,2020
"20167",35441,2020
"20168",35442,2020
"20169",35136,2018
"20170",35215,2011
"20171",35215,2014
"20172",35215,2016
"20173",35215,2017
"20174",35215,2021
"20175",35215,2023
"20176",35216,2023
"20177",35521,2023
"20178",34909,2024
"20179",34910,2024
"20180",35215,2024
"20181",35216,2024
"20182",35217,2015
"20183",35218,2018
"20184",35219,2018
"20185",35524,2018
"20186",35525,2018
"20187",35218,2019
"20188",35218,2022
"20189",35219,2022
"20190",35524,2022
"20191",35525,2022
"20192",35218,2023
"20193",35219,2023
"20194",35218,2024
"20195",35219,2024
"20196",35524,2024
"20197",35525,2024
"20198",35218,2010
"20199",35219,2010
"20200",34912,2011
"20201",34913,2011
"20202",35218,2011
"20203",35219,2011
"20204",35218,2013
"20205",35219,2013
"20206",34912,2014
"20207",34913,2014
"20208",35218,2014
"20209",35219,2014
"20210",35218,2015
"20211",35219,2015
"20212",34912,2016
"20213",34913,2016
"20214",35218,2016
"20215",35219,2016
"20216",35219,2019
"20217",34913,2024
"20218",35221,2022
"20219",35222,2022
"20220",35527,2022
"20221",35528,2022
"20222",35223,2014
"20223",35223,2010
"20224",35224,2010
"20225",35529,2010
"20226",35530,2010
"20227",34918,2012
"20228",35224,2012
"20229",35225,2012
"20230",35224,2013
"20231",35225,2013
"20232",34918,2014
"20233",34919,2014
"20234",35224,2014
"20235",35225,2014
"20236",35529,2014
"20237",35530,2014
"20238",35224,2015
"20239",35224,2016
"20240",35225,2016
"20241",34918,2019
"20242",34919,2019
"20243",35224,2019
"20244",35225,2019
"20245",34918,2020
"20246",35224,2020
"20247",35225,2020
"20248",35224,2022
"20249",34918,2023
"20250",34919,2023
"20251",35224,2023
"20252",35225,2023
