"","cellID","year","cell","area","coverage_fraction","blobnum"
"26494",39686,2012,39992,18562604.8589372,0.18572336435318,12237
"26495",39686,2012,39993,18562604.8589372,0.0323793813586235,12237
"26496",39687,2012,39686,797351.823628305,0.020940825343132,12238
"26497",39687,2012,39687,797351.823628305,0.0253373291343451,12238
"26498",39688,2016,39688,798302.599256803,0.0463418364524841,12239
"26499",39688,2017,39688,798302.599256803,0.0463418364524841,12240
"26500",39693,2013,39693,82466.7398917996,0.00478780549019575,12241
"26501",39693,2015,39387,798400.907223261,0.00205280957743526,12242
"26502",39693,2015,39388,798400.907223261,0.000776070985011756,12242
"26503",39693,2015,39693,798400.907223261,0.0270010121166706,12242
"26504",39693,2015,39694,798400.907223261,0.0165248028934002,12242
"26505",39695,2013,39695,797967.400590715,0.0463263019919395,12243
"26506",39717,2018,39717,797163.772347464,0.046270102262497,12244
"26507",39722,2021,39416,8919.90250031767,0.000151439191540703,12245
"26508",39722,2021,39722,8919.90250031767,0.000366467837011442,12245
"26509",39742,2017,39741,18552420.723829,0.433903217315674,12246
"26510",39742,2017,39742,18552420.723829,0.451494663953781,12246
"26511",39742,2017,40047,18552420.723829,0.0931465104222298,12246
"26512",39742,2017,40048,18552420.723829,0.0982280522584915,12246
"26513",39806,2022,39806,981452.267191102,0.0569387897849083,12247
"26514",39840,2013,39840,797181.752976352,0.0462496094405651,12248
"26515",39853,2011,39853,8230462.10031044,0.476943820714951,12249
"26516",39853,2011,40159,8230462.10031044,0.000506621727254242,12249
"26517",39870,2019,39870,656896.519787575,0.0381166413426399,12250
"26518",39870,2021,39870,1713814.30833348,0.099444642663002,12251
"26519",39944,2010,39944,797395.89651362,0.042011596262455,12252
"26520",39944,2010,40250,797395.89651362,0.00423878990113735,12252
"26521",39975,2014,39974,4642355.85534521,0.134417966008186,12253
"26522",39975,2014,39975,4642355.85534521,0.134936511516571,12253
"26523",39975,2017,39974,4763999.79139625,0.137920141220093,12254
"26524",39975,2017,39975,4763999.79139625,0.138492256402969,12254
"26525",39975,2022,39668,6371659.3040404,1.79562648554565e-05,12255
"26526",39975,2022,39669,6371659.3040404,1.81628911377629e-05,12255
"26527",39975,2022,39974,6371659.3040404,0.184436574578285,12255
"26528",39975,2022,39975,6371659.3040404,0.185217782855034,12255
"26529",39975,2023,39974,796994.442667935,0.0230084843933582,12256
"26530",39975,2023,39975,796994.442667935,0.0232339892536402,12256
"26531",39999,2024,39999,5018403.18998287,0.17928683757782,12257
"26532",39999,2024,40000,5018403.18998287,0.0803120732307434,12257
"26533",39999,2024,40305,5018403.18998287,0.0251426640897989,12257
"26534",39999,2024,40306,5018403.18998287,0.00635142857208848,12257
"26535",40000,2016,40000,798890.909317723,0.0463537350296974,12258
"26536",40000,2021,40000,1476885.76699954,0.0792481899261475,12259
"26537",40000,2021,40001,1476885.76699954,0.00644104834645987,12259
"26538",40000,2024,40000,252667.434508436,0.0142880221828818,12260
"26539",40000,2024,40001,252667.434508436,0.000371950736735016,12260
"26540",40001,2016,40001,797432.410685783,0.046036384999752,12261
"26541",40001,2016,40307,797432.410685783,0.00021680979989469,12261
"26542",40001,2024,40001,798197.540851135,0.0463152937591076,12262
"26543",40004,2014,40004,796489.456327246,0.046200592070818,12263
"26544",40004,2021,40004,964724.847115859,0.0443683974444866,12264
"26545",40004,2021,40005,964724.847115859,0.0116089256480336,12264
"26546",40005,2010,40005,2055096.53966605,0.109323501586914,12265
"26547",40005,2010,40006,2055096.53966605,0.00991935096681118,12265
"26548",40005,2011,40005,3227439.28163433,0.158543601632118,12266
"26549",40005,2011,40006,3227439.28163433,0.0287220794707537,12266
"26550",40005,2018,40005,1539686.19698058,0.0893378257751465,12267
"26551",40005,2019,40005,2055730.96999174,0.119280606508255,12268
"26552",40026,2010,39720,25794534.0652771,0.000490989943500608,12269
"26553",40026,2010,40025,25794534.0652771,0.0787736251950264,12269
"26554",40026,2010,40026,25794534.0652771,0.945506870746613,12269
"26555",40026,2010,40027,25794534.0652771,0.130279049277306,12269
"26556",40026,2010,40331,25794534.0652771,0.00658886786550283,12269
"26557",40026,2010,40332,25794534.0652771,0.313005745410919,12269
"26558",40026,2010,40333,25794534.0652771,0.0216771233826876,12269
"26559",40026,2011,40025,18550502.0885764,0.0376564376056194,12270
"26560",40026,2011,40026,18550502.0885764,0.618359625339508,12270
"26561",40026,2011,40027,18550502.0885764,0.0787185952067375,12270
"26562",40026,2011,40331,18550502.0885764,0.00658886786550283,12270
"26563",40026,2011,40332,18550502.0885764,0.313005745410919,12270
"26564",40026,2011,40333,18550502.0885764,0.0216771233826876,12270
"26565",40026,2012,40025,18550502.0885764,0.0376564376056194,12271
"26566",40026,2012,40026,18550502.0885764,0.618359625339508,12271
"26567",40026,2012,40027,18550502.0885764,0.0787185952067375,12271
"26568",40026,2012,40331,18550502.0885764,0.00658886786550283,12271
"26569",40026,2012,40332,18550502.0885764,0.313005745410919,12271
"26570",40026,2012,40333,18550502.0885764,0.0216771233826876,12271
"26571",40026,2013,40025,18550502.0885764,0.0376564376056194,12272
"26572",40026,2013,40026,18550502.0885764,0.618359625339508,12272
"26573",40026,2013,40027,18550502.0885764,0.0787185952067375,12272
"26574",40026,2013,40331,18550502.0885764,0.00658886786550283,12272
"26575",40026,2013,40332,18550502.0885764,0.313005745410919,12272
"26576",40026,2013,40333,18550502.0885764,0.0216771233826876,12272
"26577",40026,2014,40026,10879402.918532,0.455312073230743,12273
"26578",40026,2014,40027,10879402.918532,0.00903201196342707,12273
"26579",40026,2014,40332,10879402.918532,0.166664570569992,12273
"26580",40026,2014,40333,10879402.918532,4.20284741267096e-05,12273
"26581",40026,2015,40026,797520.322442662,0.0462676435709,12274
"26582",40026,2016,40026,797384.753550319,0.0462589524686337,12275
"26583",40026,2021,40026,2055548.10949577,0.11924920976162,12276
"26584",40026,2022,40026,504210.77156192,0.029246324673295,12277
"26585",40026,2024,40026,1024741.42469197,0.0594553612172604,12278
"26586",40027,2015,39721,3520630.69544959,0.00146023323759437,12279
"26587",40027,2015,40026,3520630.69544959,0.0213835518807173,12279
"26588",40027,2015,40027,3520630.69544959,0.181436970829964,12279
"26589",40057,2012,40056,2851048.39156091,0.0412233732640743,12280
"26590",40057,2012,40057,2851048.39156091,0.124176077544689,12280
"26591",40057,2013,40057,2055198.92907158,0.119218625128269,12281
"26592",40057,2014,40056,1836980.07223789,0.00407251622527838,12282
"26593",40057,2014,40057,1836980.07223789,0.10249013453722,12282
"26594",40057,2016,40056,4639275.43768862,0.00788168050348759,12283
"26595",40057,2016,40057,4639275.43768862,0.261234879493713,12283
"26596",40057,2020,40057,1012030.08143161,0.0587061643600464,12284
"26597",40057,2021,40057,138674.753871192,0.00804326217621565,12285
"26598",40057,2022,40056,4639275.43768862,0.00788168050348759,12286
"26599",40057,2022,40057,4639275.43768862,0.261234879493713,12286
"26600",40057,2024,40056,18565173.8760699,0.221870049834251,12287
"26601",40057,2024,40057,18565173.8760699,0.67018312215805,12287
"26602",40057,2024,40362,18565173.8760699,0.0295954793691635,12287
"26603",40057,2024,40363,18565173.8760699,0.155285879969597,12287
"26604",40146,2013,40145,798938.156766193,0.0200630910694599,12288
"26605",40146,2013,40146,798938.156766193,0.0262547675520182,12288
"26606",40290,2024,40290,674117.19100164,0.0390917845070362,12289
"26607",40297,2024,40297,4075404.14819445,0.150509938597679,12290
"26608",40297,2024,40298,4075404.14819445,0.0858164355158806,12290
"26609",40304,2019,40304,797453.526752339,0.0462366081774235,12291
"26610",40305,2012,40305,416358.603373624,0.0241399798542261,12292
"26611",40305,2023,40304,14614411.5375803,0.0309246927499771,12293
"26612",40305,2023,40305,14614411.5375803,0.72999906539917,12293
"26613",40305,2023,40306,14614411.5375803,0.0197186134755611,12293
"26614",40305,2023,40611,14614411.5375803,0.0666841119527817,12293
"26615",40306,2010,40305,18558379.7094317,0.12055192887783,12294
"26616",40306,2010,40306,18558379.7094317,0.817940831184387,12294
"26617",40306,2010,40307,18558379.7094317,0.0289362631738186,12294
"26618",40306,2010,40611,18558379.7094317,0.000875115103553981,12294
"26619",40306,2010,40612,18558379.7094317,0.107699036598206,12294
"26620",40306,2011,40305,8227301.33132453,0.0968435481190681,12295
"26621",40306,2011,40306,8227301.33132453,0.38023716211319,12295
"26622",40306,2012,40306,797270.315125623,0.0462241545319557,12296
"26623",40306,2013,40306,514411.398173768,0.0298245530575514,12297
"26624",40306,2016,40306,514411.398173768,0.0298245530575514,12298
"26625",40306,2019,40306,2056261.2897628,0.119218856096268,12299
"26626",40306,2022,40306,2055533.63267005,0.119175769388676,12300
"26627",40307,2021,40307,8226556.48049698,0.476215273141861,12301
"26628",40307,2021,40308,8226556.48049698,0.00082200689939782,12301
"26629",40307,2024,40001,82005.1405623445,0.000440943404100835,12302
"26630",40307,2024,40307,82005.1405623445,0.00431524170562625,12302
"26631",40308,2010,40308,1160354.47108685,0.0672777816653252,12303
"26632",40308,2011,40308,1160354.47108685,0.0672777816653252,12304
"26633",40308,2013,40308,796255.163375144,0.0420868135988712,12305
"26634",40308,2013,40309,796255.163375144,0.00407798402011395,12305
"26635",40308,2014,40308,796123.548398573,0.046154972165823,12306
"26636",40308,2024,40308,796527.367545501,0.0298416577279568,12307
"26637",40308,2024,40309,796527.367545501,0.0163432061672211,12307
"26638",40309,2010,40309,218324.022154306,0.0126608060672879,12308
"26639",40316,2010,40316,268224.97719788,0.0155533291399479,12309
"26640",40316,2012,40315,5271827.03803333,0.102563284337521,12310
"26641",40316,2012,40316,5271827.03803333,0.203110963106155,12310
"26642",40316,2013,40316,796018.344128018,0.0461495295166969,12311
"26643",40316,2014,40316,796018.344128018,0.0461495295166969,12312
"26644",40316,2017,40316,20617.0186473617,0.00119528116192669,12313
"26645",40316,2018,40316,796780.56248529,0.0462018139660358,12314
"26646",40316,2019,40315,2890924.41069606,0.0108729833737016,12315
"26647",40316,2019,40316,2890924.41069606,0.156747460365295,12315
"26648",40316,2022,40316,796018.344128018,0.0461495295166969,12316
"26649",40317,2013,40316,797231.731219977,0.000672690628562123,12317
"26650",40317,2013,40317,797231.731219977,0.0455511808395386,12317
"26651",40317,2023,40317,150349.543344818,0.00871733762323856,12318
"26652",40318,2012,40318,5089.13220150886,0.000295071542495862,12319
"26653",40318,2021,40317,18553937.6967037,0.194858312606812,12320
"26654",40318,2021,40318,18553937.6967037,0.511487245559692,12320
"26655",40318,2021,40623,18553937.6967037,0.0908094346523285,12320
"26656",40318,2021,40624,18553937.6967037,0.278457760810852,12320
"26657",40318,2022,40318,2787747.00836707,0.161634176969528,12321
"26658",40318,2023,40318,46212.8016908864,0.00267944764345884,12322
"26659",40319,2024,40319,796947.070457796,0.0462127588689327,12323
"26660",40320,2019,40013,797421.27951435,0.000763287127483636,12324
"26661",40320,2019,40014,797421.27951435,0.0100305946543813,12324
"26662",40320,2019,40319,797421.27951435,0.00501260487362742,12324
"26663",40320,2019,40320,797421.27951435,0.0304422844201326,12324
"26664",40320,2022,40014,797743.010659859,0.0113282324746251,12325
"26665",40320,2022,40320,797743.010659859,0.0349392518401146,12325
"26666",40321,2012,40321,796205.894435677,0.0461762249469757,12326
"26667",40321,2022,40015,798169.552857096,0.0122419157996774,12327
"26668",40321,2022,40321,798169.552857096,0.0340504013001919,12327
"26669",40330,2010,40330,797149.658060558,0.0462273210287094,12328
"26670",40333,2011,40027,1595515.77163607,0.00190532405395061,12329
"26671",40333,2011,40333,1595515.77163607,0.090617835521698,12329
"26672",40333,2014,40333,20621.8097905946,0.00119570293463767,12330
"26673",40333,2018,40333,269037.871110119,0.0156016563996673,12331
"26674",40333,2024,40333,514496.000759636,0.029831774532795,12332
"26675",40355,2013,40355,794921.922361803,0.0460999459028244,12333
"26676",40441,2015,40440,2056090.53850588,0.00833541620522738,12334
"26677",40441,2015,40441,2056090.53850588,0.110835425555706,12334
"26678",40442,2016,40442,128325.785030829,0.00743693951517344,12335
"26679",40447,2013,40447,3231763.14522691,0.149308368563652,12336
"26680",40447,2013,40448,3231763.14522691,0.0379727780818939,12336
"26681",40463,2011,40463,798713.504121121,0.0400882102549076,12337
"26682",40463,2011,40464,798713.504121121,0.00620143581181765,12337
"26683",40521,2012,40521,797449.799291483,0.0462056286633015,12338
"26684",40544,2015,40544,329834.638817087,0.0191103648394346,12339
"26685",40592,2014,40592,798115.175928333,0.0462483651936054,12340
"26686",40610,2023,40610,10150.8670162271,0.000588234222959727,12341
"26687",40611,2019,40611,797052.987740932,0.0461955480277538,12342
"26688",40611,2021,40611,795697.81182565,0.0461102351546288,12343
"26689",40611,2024,40305,262559.495485899,0.00461033824831247,12344
"26690",40611,2024,40611,262559.495485899,0.0106095857918262,12344
"26691",40612,2013,40612,796450.236210831,0.0461566112935543,12345
"26692",40614,2010,40308,1180212.08801999,0.00704661197960377,12346
"26693",40614,2010,40309,1180212.08801999,0.000329750182572752,12346
"26694",40614,2010,40614,1180212.08801999,0.0505618378520012,12346
"26695",40614,2010,40615,1180212.08801999,0.0104731190949678,12346
"26696",40614,2011,40308,8310094.21127345,0.00331023847684264,12347
"26697",40614,2011,40614,8310094.21127345,0.47832515835762,12347
"26698",40614,2012,40614,82459.0045261862,0.00477987760677934,12348
"26699",40614,2015,40308,797120.162014745,0.0088697886094451,12349
"26700",40614,2015,40614,797120.162014745,0.0373364128172398,12349
"26701",40614,2016,40614,514510.55933972,0.029822988435626,12350
"26702",40614,2017,40613,795117.629798208,0.0104926694184542,12351
"26703",40614,2017,40614,795117.629798208,0.0355917625129223,12351
"26704",40614,2020,40308,798081.275918663,0.00865225773304701,12352
"26705",40614,2020,40614,798081.275918663,0.0376096293330193,12352
"26706",40614,2021,40308,3020769.130978,0.050265233963728,12353
"26707",40614,2021,40309,3020769.130978,0.00588463200256228,12353
"26708",40614,2021,40614,3020769.130978,0.10132685303688,12353
"26709",40614,2021,40615,3020769.130978,0.0176259391009808,12353
"26710",40614,2023,40614,470929.799920748,0.0272962599992752,12354
"26711",40615,2010,40309,796886.216951802,0.0229500867426395,12355
"26712",40615,2010,40615,796886.216951802,0.023243909701705,12355
"26713",40615,2014,40309,797028.863579689,0.0225022938102484,12356
"26714",40615,2014,40615,797028.863579689,0.0236999299377203,12356
"26715",40615,2023,40309,798222.173555968,0.0196469072252512,12357
"26716",40615,2023,40615,798222.173555968,0.0266242232173681,12357
"26717",40615,2024,40309,798222.173555968,0.0196469072252512,12358
"26718",40615,2024,40615,798222.173555968,0.0266242232173681,12358
"26719",40621,2014,40621,3179731.05026858,0.102878205478191,12359
"26720",40621,2014,40622,3179731.05026858,0.0814152956008911,12359
"26721",40621,2020,40621,1117631.86315375,0.0566043704748154,12360
"26722",40621,2020,40622,1117631.86315375,0.00816205702722073,12360
"26723",40621,2021,40621,649499.304339084,0.0229039192199707,12361
"26724",40621,2021,40622,649499.304339084,0.0147403255105019,12361
"26725",40621,2023,40621,382895.248338532,0.0142575213685632,12362
"26726",40621,2023,40622,382895.248338532,0.00793459825217724,12362
"26727",40621,2024,40621,5146769.67212577,0.160683885216713,12363
"26728",40621,2024,40622,5146769.67212577,0.137617066502571,12363
"26729",40622,2017,40315,4638961.47555594,0.0217071920633316,12364
"26730",40622,2017,40316,4638961.47555594,0.0866284295916557,12364
"26731",40622,2017,40621,4638961.47555594,0.0355805829167366,12364
"26732",40622,2017,40622,4638961.47555594,0.124989926815033,12364
"26733",40630,2012,40630,82493.900803307,0.00478103756904602,12365
"26734",40630,2024,40630,970154.478403707,0.0562314726412296,12366
"26735",40670,2013,40670,796871.76175217,0.0461863502860069,12367
"26736",40670,2016,40670,796662.892807193,0.0461713522672653,12368
"26737",40739,2015,40739,798095.70447236,0.0462242886424065,12369
"26738",40756,2013,40756,8228641.53357112,0.437845319509506,12370
"26739",40756,2013,40757,8228641.53357112,0.0387967340648174,12370
"26740",40763,2014,40763,797287.821605376,0.0461732819676399,12371
"26741",40916,2011,40610,796736.884954265,0.0014331501442939,12372
"26742",40916,2011,40916,796736.884954265,0.0447250381112099,12372
"26743",40916,2012,40916,335055.876349308,0.0194101445376873,12373
"26744",40916,2014,40610,4639529.05319302,0.0310462061315775,12374
"26745",40916,2014,40611,4639529.05319302,0.00493659405037761,12374
"26746",40916,2014,40916,4639529.05319302,0.175472214818001,12374
"26747",40916,2014,40917,4639529.05319302,0.057321771979332,12374
"26748",40916,2015,40916,186090.433787555,0.0107811195775867,12375
"26749",40916,2017,40916,514370.719199045,0.0297995768487453,12376
"26750",40916,2018,40610,2055583.05159253,0.0210353583097458,12377
"26751",40916,2018,40916,2055583.05159253,0.0943099558353424,12377
"26752",40916,2018,40917,2055583.05159253,0.00374292558990419,12377
"26753",40916,2020,40610,18564446.7457126,0.287359595298767,12378
"26754",40916,2020,40611,18564446.7457126,0.129217892885208,12378
"26755",40916,2020,40916,18564446.7457126,0.443495154380798,12378
"26756",40916,2020,40917,18564446.7457126,0.215440854430199,12378
"26757",40916,2021,40916,128350.016926591,0.00743583543226123,12379
"26758",40916,2022,40610,2055176.41270248,0.0247346740216017,12380
"26759",40916,2022,40611,2055176.41270248,0.00616230396553874,12380
"26760",40916,2022,40916,2055176.41270248,0.0657831206917763,12380
"26761",40916,2022,40917,2055176.41270248,0.0223862212151289,12380
"26762",40916,2024,40610,7442771.3081475,0.112048409879208,12381
"26763",40916,2024,40611,7442771.3081475,0.0274411160498857,12381
"26764",40916,2024,40916,7442771.3081475,0.223049342632294,12381
"26765",40916,2024,40917,7442771.3081475,0.0686509758234024,12381
"26766",40918,2012,40917,2963161.52161762,0.0615124367177486,12382
"26767",40918,2012,40918,2963161.52161762,0.110140927135944,12382
"26768",40918,2019,40918,2055954.45128342,0.119091898202896,12383
"26769",40918,2024,40918,2054453.89452417,0.0734020322561264,12384
"26770",40918,2024,40919,2054453.89452417,0.0455982610583305,12384
"26771",40919,2010,40919,797030.688445667,0.0283329598605633,12385
"26772",40919,2010,40920,797030.688445667,0.0178397763520479,12385
"26773",40919,2011,40919,797030.688445667,0.0283329598605633,12386
"26774",40919,2011,40920,797030.688445667,0.0178397763520479,12386
"26775",40919,2012,40919,797030.688445667,0.0283329598605633,12387
"26776",40919,2012,40920,797030.688445667,0.0178397763520479,12387
"26777",40919,2013,40919,797030.688445667,0.0283329598605633,12388
"26778",40919,2013,40920,797030.688445667,0.0178397763520479,12388
"26779",40919,2014,40919,797030.688445667,0.0283329598605633,12389
"26780",40919,2014,40920,797030.688445667,0.0178397763520479,12389
"26781",40919,2016,40919,797030.688445667,0.0283329598605633,12390
"26782",40919,2016,40920,797030.688445667,0.0178397763520479,12390
"26783",40919,2017,40613,8223954.73513262,0.12280947715044,12391
"26784",40919,2017,40919,8223954.73513262,0.353626430034637,12391
"26785",40919,2018,40919,797030.688445667,0.0283329598605633,12392
"26786",40919,2018,40920,797030.688445667,0.0178397763520479,12392
"26787",40919,2020,40919,797030.688445667,0.0283329598605633,12393
"26788",40919,2020,40920,797030.688445667,0.0178397763520479,12393
"26789",40919,2021,40919,797030.688445667,0.0283329598605633,12394
"26790",40919,2021,40920,797030.688445667,0.0178397763520479,12394
"26791",40919,2023,40919,797030.688445667,0.0283329598605633,12395
"26792",40919,2023,40920,797030.688445667,0.0178397763520479,12395
"26793",40920,2010,40919,20625.4750741194,0.000394850037992001,12396
"26794",40920,2010,40920,20625.4750741194,0.000799931876827031,12396
"26795",40920,2011,40919,3226426.09353615,0.090844564139843,12397
"26796",40920,2011,40920,3226426.09353615,0.0960541814565659,12397
"26797",40920,2019,40613,8227163.34338219,0.0134533802047372,12398
"26798",40920,2019,40614,8227163.34338219,0.052633959800005,12398
"26799",40920,2019,40919,8227163.34338219,0.121901474893093,12398
"26800",40920,2019,40920,8227163.34338219,0.288613557815552,12398
"26801",40920,2020,40919,2757426.30290791,0.025505693629384,12399
"26802",40920,2020,40920,2757426.30290791,0.132778063416481,12399
"26803",40920,2020,41226,2757426.30290791,0.00140831852331758,12399
"26804",40920,2022,40920,10149.7406622324,0.000587759132031351,12400
"26805",40920,2024,40920,1592586.93766219,0.0893640667200089,12401
"26806",40920,2024,41226,1592586.93766219,0.00287030404433608,12401
"26807",40927,2013,40927,796465.446108366,0.046141155064106,12402
"26808",40927,2014,40621,797096.669781096,0.000317125202855095,12403
"26809",40927,2014,40927,797096.669781096,0.0387571752071381,12403
"26810",40927,2014,40928,797096.669781096,0.00710448622703552,12403
"26811",40927,2024,40927,796465.446108366,0.046141155064106,12404
"26812",40935,2020,40935,796791.318451954,0.0461559630930424,12405
"26813",40977,2014,40977,128272.582065917,0.00742856413125992,12406
"26814",40977,2018,40977,796592.645233155,0.0461405850946903,12407
"26815",40977,2019,40977,514610.315504173,0.0270257275551558,12408
"26816",40977,2019,40978,514610.315504173,0.0027780276723206,12408
"26817",40978,2012,40978,797751.337372184,0.0462047718465328,12409
"26818",40978,2013,40978,878053.079113467,0.0508493557572365,12410
"26819",40978,2016,40978,1307545.03396009,0.075723759829998,12411
"26820",40978,2018,40978,797604.702729098,0.046192828565836,12412
"26821",40978,2022,40978,16520.0120872542,0.000956752570345998,12413
"26822",40978,2023,40977,8411837.22022657,0.189355298876762,12414
"26823",40978,2023,40978,8411837.22022657,0.296256512403488,12414
"26824",40978,2023,41283,8411837.22022657,0.000106304411019664,12414
"26825",40978,2023,41284,8411837.22022657,0.00146585644688457,12414
"26826",41043,2021,41042,12050953.565395,0.0354389660060406,12415
"26827",41043,2021,41043,12050953.565395,0.525033235549927,12415
"26828",41043,2021,41348,12050953.565395,0.000872316013555974,12415
"26829",41043,2021,41349,12050953.565395,0.136180490255356,12415
"26830",41045,2013,41044,18565856.4233701,0.178912907838821,12416
"26831",41045,2013,41045,18565856.4233701,0.510407328605652,12416
"26832",41045,2013,41350,18565856.4233701,0.0892103388905525,12416
"26833",41045,2013,41351,18565856.4233701,0.296031892299652,12416
"26834",41100,2013,41099,8227499.6363768,0.212629929184914,12417
"26835",41100,2013,41100,8227499.6363768,0.229502439498901,12417
"26836",41100,2013,41405,8227499.6363768,0.015887288376689,12417
"26837",41100,2013,41406,8227499.6363768,0.018212066963315,12417
"26838",41100,2015,41099,2969692.64906777,0.0802023857831955,12418
"26839",41100,2015,41100,2969692.64906777,0.0916921123862267,12418
"26840",41171,2017,41171,128280.086815894,0.00685326103121042,12419
"26841",41171,2017,41477,128280.086815894,0.000571048178244382,12419
"26842",41211,2016,41211,18551032.2492277,0.484717905521393,12420
"26843",41211,2016,41212,18551032.2492277,0.152997493743896,12420
"26844",41211,2016,41517,18551032.2492277,0.340016305446625,12420
"26845",41211,2016,41518,18551032.2492277,0.0959498062729836,12420
"26846",41211,2019,41211,795850.266763375,0.046078585088253,12421
"26847",41211,2022,41211,9985061.5118292,0.28897687792778,12422
"26848",41211,2022,41212,9985061.5118292,0.053379625082016,12422
"26849",41211,2022,41517,9985061.5118292,0.204024210572243,12422
"26850",41211,2022,41518,9985061.5118292,0.0315198451280594,12422
"26851",41211,2023,41211,795850.266763375,0.046078585088253,12423
"26852",41212,2018,40905,4562877.01561733,3.88075313821901e-05,12424
"26853",41212,2018,40906,4562877.01561733,0.011532929725945,12424
"26854",41212,2018,41211,4562877.01561733,0.0471308715641499,12424
"26855",41212,2018,41212,4562877.01561733,0.205484226346016,12424
"26856",41225,2011,40919,18557153.8375187,0.0241227075457573,12425
"26857",41225,2011,40920,18557153.8375187,0.00155726948287338,12425
"26858",41225,2011,41225,18557153.8375187,0.736978709697723,12425
"26859",41225,2011,41226,18557153.8375187,0.311641752719879,12425
"26860",41226,2011,41226,148965.238381362,0.0086217736825347,12426
"26861",41226,2012,41226,20619.0070719608,0.00119337125215679,12427
"26862",41226,2013,41226,843237.006389177,0.0488091707229614,12428
"26863",41226,2014,41226,514591.842055925,0.0292981006205082,12429
"26864",41226,2014,41532,514591.842055925,0.000485054304590449,12429
"26865",41226,2015,41226,2851714.91814922,0.138798400759697,12430
"26866",41226,2015,41532,2851714.91814922,0.0262564606964588,12430
"26867",41226,2016,41226,514591.842055925,0.0292981006205082,12431
"26868",41226,2016,41532,514591.842055925,0.000485054304590449,12431
"26869",41226,2018,41226,796590.173425797,0.0461187027394772,12432
"26870",41226,2019,41226,796447.060958832,0.046105869114399,12433
"26871",41226,2023,41226,3711674.1225287,0.152926683425903,12434
"26872",41226,2023,41532,3711674.1225287,0.0618947856128216,12434
"26873",41232,2015,41231,8222929.3375641,0.00514489132910967,12435
"26874",41232,2015,41232,8222929.3375641,0.470864921808243,12435
"26875",41232,2017,40926,798278.684800343,0.00443416088819504,12436
"26876",41232,2017,41232,798278.684800343,0.0417889505624771,12436
"26877",41232,2021,41232,954411.593097226,0.0552410036325455,12437
"26878",41232,2022,41232,872372.695383608,0.050505992025137,12438
"26879",41233,2017,41232,4640904.99219728,0.0400950349867344,12439
"26880",41233,2017,41233,4640904.99219728,0.175146475434303,12439
"26881",41233,2017,41538,4640904.99219728,0.00544118788093328,12439
"26882",41233,2017,41539,4640904.99219728,0.0479273125529289,12439
"26883",41241,2024,40934,514483.161874593,0.00144368084147573,12440
"26884",41241,2024,40935,514483.161874593,0.00625298311933875,12440
"26885",41241,2024,41240,514483.161874593,0.00539658218622208,12440
"26886",41241,2024,41241,514483.161874593,0.0166977848857641,12440
"26887",41284,2013,41284,82462.563330059,0.00477475626394153,12441
"26888",41284,2014,41284,797337.041912569,0.0461674928665161,12442
"26889",41284,2024,41284,797915.644835385,0.0461968928575516,12443
"26890",41342,2018,41341,9962759.38843372,0.173643678426743,12444
"26891",41342,2018,41342,9962759.38843372,0.226956456899643,12444
"26892",41342,2018,41647,9962759.38843372,0.0741204991936684,12444
"26893",41342,2018,41648,9962759.38843372,0.101600043475628,12444
"26894",41349,2014,41043,8228284.63914077,0.0285337138921022,12445
"26895",41349,2014,41349,8228284.63914077,0.436772555112839,12445
"26896",41349,2014,41350,8228284.63914077,0.010834320448339,12445
"26897",41349,2016,41349,872647.809512641,0.0355510041117668,12446
"26898",41349,2016,41350,872647.809512641,0.00510069634765387,12446
"26899",41349,2016,41655,872647.809512641,0.00939949229359627,12446
"26900",41349,2016,41656,872647.809512641,0.000427599065005779,12446
"26901",41349,2018,41349,128330.909351782,0.00742337154224515,12447
"26902",41350,2014,41349,8390756.20795329,0.00717527884989977,12448
"26903",41350,2014,41350,8390756.20795329,0.478289544582367,12448
"26904",41350,2021,41044,2055264.0225,0.00893847458064556,12449
"26905",41350,2021,41350,2055264.0225,0.11000119894743,12449
"26906",41351,2017,41351,1160389.15184284,0.0450543873012066,12450
"26907",41351,2017,41657,1160389.15184284,0.0220681931823492,12450
"26908",41351,2018,41351,8232552.55855263,0.377542525529861,12451
"26909",41351,2018,41657,8232552.55855263,0.0987021028995514,12451
"26910",41366,2015,41060,514384.528523095,0.0029292032122612,12452
"26911",41366,2015,41366,514384.528523095,0.0268397219479084,12452
"26912",41367,2022,41367,797125.791628421,0.0461175367236137,12453
"26913",41437,2021,41437,135476.525428118,0.00783745851367712,12454
"26914",41506,2012,41506,329827.461719051,0.0190846845507622,12455
"26915",41506,2022,41506,4399761.88245328,0.134506672620773,12456
"26916",41506,2022,41812,4399761.88245328,0.119993753731251,12456
"26917",41506,2023,41505,4829003.87870474,5.93343384025502e-06,12457
"26918",41506,2023,41506,4829003.87870474,0.147315829992294,12457
"26919",41506,2023,41812,4829003.87870474,0.132007792592049,12457
"26920",41509,2012,41509,20614.589907358,0.0011925034923479,12458
"26921",41509,2019,41509,797647.192080624,0.0434413217008114,12459
"26922",41509,2019,41510,797647.192080624,0.0027006131131202,12459
"26923",41509,2021,41509,2678323.95232513,0.100099161267281,12460
"26924",41509,2021,41510,2678323.95232513,0.033550325781107,12460
"26925",41509,2021,41815,2678323.95232513,0.0182254780083895,12460
"26926",41509,2021,41816,2678323.95232513,0.00305950455367565,12460
